title,artist,album,language_id,scaled_vectorized_features_str
40 Fotos - Remix,"El Yainis, Jeyson, Mily D, Fulo el Yeyo, Warrior",40 Fotos (Remix),-2.0,"4.3977157973488055,2.8198074749608235,-1.9814016314947462,4.681382669907613,2.368770070528871,0.0,3.478842298995293,6.235464623994944,-0.2769906204992498"
420024,"Reto, Borixon, dzikakorea, SecretRank",420024,-2.0,"4.8661115627469025,3.4957887189582815,-2.1130341753316615,3.351098223578118,1.4995284218406446,0.0,2.1874220017866417,5.0174285228418665,-0.2769906204992498"
5 Minutes,Mr Weazley,5 Minutes,-2.0,"4.898639046455104,2.829464349875073,-1.902864567524822,3.097227146034321,2.2960446736266684,0.0,0.6267805351273261,5.019730191541615,-0.2769906204992498"
5 de la Tarde,Cheti,5 de la Tarde,-2.0,"3.46092426655261,2.2307381051916106,-3.6453365396181083,1.990349247943367,2.2787291029356678,4.2345212312108017E-4,2.115910128651309,6.395535219931974,-0.2769906204992498"
50 Tons,"MC Du Black, Jully",50 Tons,-2.0,"3.688616652510018,3.0274302856171857,-1.8447913864203005,3.0870723029325693,1.0701022687038317,0.0,2.2547272941493075,5.293070786520794,-0.2769906204992498"
5150,E Mackin,5150,-2.0,"4.820573085555421,2.298336229591356,-2.2916783419674758,1.8380266014170887,0.048137286520981426,0.0,2.006539028561977,5.231413964382087,-0.2769906204992498"
52 Leva Razhodi,Zarko,52 Leva Razhodi,-2.0,"4.677452157239335,3.626156530300648,-1.6808037845394372,4.021317868293742,0.370553212787411,0.0,3.7690963723092903,6.2154122072925935,-0.2769906204992498"
555,"FIIXD, Younggu, DIAMOND MQT, MARINA, Mona V, League of Legends: Wild Rift",555,-2.0,"4.6579356670144145,3.650298717586272,-0.8525696064059041,2.051278306553878,1.111659638362233,0.0,3.062390802501298,5.511415449083265,-0.2769906204992498"
"6 A.M. (feat. Guè Pequeno, Izi)",Night Skinny,Pezzi,6.0,"3.6495836720601775,4.321451524126605,-1.1835867387016767,2.863665754694028,0.8796309911028262,0.0,1.2872137164359851,4.526475614431954,0.8309718614977493"
612 for Alltid,"612, Lille Leon, T_boyofficial",612 for Alltid,7.0,"4.820573085555421,2.2790224797628573,-2.2806167836618525,4.173640514820019,0.5160040065918153,0.0,1.6742191475213142,6.010459071710475,0.9694671717473742"
64 Bars Home,Lisi,64 Bars Home,-2.0,"5.581716204327329,2.7280671632754543,-2.7051040836401405,3.2190852632553435,1.4337292532148425,0.0,3.1507289987272973,4.8817695646294395,-0.2769906204992498"
