title,artist,album,language_id,scaled_vectorized_features_str
2021,Lauv,2021,-2.0,"5.523166733652567,2.3611059165339774,-2.0555140721424214,0.5118040923282944,2.3722331846670706,1.1288651291888868E-4,1.4470637857973165,3.9746331067832497,-0.2769906204992498"
2048,Alexandre,2048,-2.0,"5.510155740169287,2.3128215419627303,-3.328975972077286,0.7555203267703392,2.0155324284324596,1.307644674535543E-5,2.02757193242531,4.115000023699708,-0.2769906204992498"
2310,VLOSPA,2310,-2.0,"5.282463354211878,3.201254034073675,-2.1899120055557426,1.8989556600276,1.4025612259710418,0.0,1.7751770860653129,4.356849606014152,-0.2769906204992498"
24/7,Scarlet Pleasure,24/7,-2.0,"5.438595276011244,2.6701259137899584,-1.5392158382274608,0.6387396311001927,0.8865572193792264,0.0,2.8394420215499676,4.395873352605337,-0.2769906204992498"
24sek,"Free Finga, Angelou",24sek,-2.0,"5.620749184777171,1.9941446697925003,-3.457843126337796,0.6752970662664995,0.23895487553580713,0.15119641549317217,3.9499793455339547,4.602395807755465,-0.2769906204992498"
250 Miles,Radio Moscow,Brain Cycles,-2.0,"3.038066978345994,2.0376006069066226,-3.06322203378469,0.7138854700531566,0.8242211648916244,0.8632498046738547,2.4734694943279716,2.6789331238977616,-0.2769906204992498"
27 Sorries,Peg Parnevik,27 Sorries,-2.0,"4.202550895099598,3.389563094901538,-1.6130517399174955,0.8672236008896099,1.748872639791052,0.0,2.128529870969309,2.581495815608424,-0.2769906204992498"
2725,GRAE,2725,-2.0,"5.152353419379073,2.974317473588814,-1.9443454111709086,0.3665898359732426,1.2917415735486384,0.0020891666870509265,0.9338609315319893,3.8022171969112075,-0.2769906204992498"
282,MG,282,-2.0,"4.729496131172457,2.930861536474692,-2.3049522119342236,1.513071622161029,0.9800613011106291,6.487143502578671E-5,2.2421075518313076,3.489852855340843,-0.2769906204992498"
28°,JAZN,28°,-2.0,"5.757364616351616,2.863263412074946,-2.444051307627434,0.5453150745640756,0.22060037060334658,0.030188203228535392,2.5954603367353037,3.559460896624135,-0.2769906204992498"
2AM Love,Chael,2AM Love,-2.0,"4.222067385324519,1.5933843608511504,-2.541669559674559,0.2955059342609795,0.031098764961036925,0.0,1.5606414666593154,2.6167531952363836,-0.2769906204992498"
2gether,Boy Kiss Girl,2gether,0.0,"5.002726994321348,3.0467440354456845,-1.7231142450584458,0.8976881301948656,1.5549382480518463,1.6549877912090467E-5,2.132736451741976,4.22038855113363,0.0"
2x,Mathea,M,-2.0,"5.484133753202726,2.462503103133596,-2.015139384326897,1.3201296032277434,0.7272539690220216,5.1590668800035105E-6,1.0937110008933209,4.291635659521289,-0.2769906204992498"
3 1 0 7,"W/N, Duong, Nâu",3 1 0 7,-2.0,"5.158858916120714,2.2355665426487352,-2.116629181780989,0.5981202586931853,2.929794560917287,2.1198146091103532E-5,2.00233244778931,4.3223943230542865,-0.2769906204992498"
3 1 0 7 (feat. Duongg & Nâu),W/N,3 1 0 7 (feat. Duongg & Nâu),-2.0,"5.165364412862354,2.2403949801058602,-2.116629181780989,0.5981202586931853,2.9332576750554873,2.099382661070735E-5,2.01495219010731,4.32232457551793,-0.2769906204992498"
3 Daqat,Abu,3 Daqat,-2.0,"5.373540308594841,3.4281905945585356,-2.087039513313447,0.3950233966581478,1.2536473180284373,1.731607596357614E-5,2.7216577599153022,4.1150697712360635,-0.2769906204992498"
3 Days,Rhye,Woman,-2.0,"5.549188720619128,2.288679354677107,-2.9620087752882385,0.4975873119858418,2.867458506429685,0.038565301924778715,2.6753853714159694,4.012296776415492,-0.2769906204992498"
3 Inimi,"Irina Rimes, Carlas Dreams",3 Inimi,-2.0,"5.2954743476951585,2.8053221625894493,-1.620518291773791,0.4671227826805861,1.5376226773608457,0.0,3.436776491268627,4.013238368156298,-0.2769906204992498"
3. Dag,Lord Siva,3,-2.0,"4.872617059488543,3.167454971873802,-2.034773650319378,0.5808570254202071,1.0008399859398296,3.1720599331506733E-4,1.5732612089773153,4.36002311891835,-0.2769906204992498"
30 Horas - Remix,"Ezio Oliva, Yera",30 Horas (feat. Yera) [Remix],-2.0,"4.950683020388226,2.9550037237603153,-1.520134650150261,0.444782127856732,1.4614341663204433,0.0,2.094877224787976,3.0339480839498223,-0.2769906204992498"
300 Saat,"Bunga, Amzar Sabri",300 Saat,-2.0,"4.573364209373091,2.563900289733215,-2.8082531148400762,0.36151241442236665,2.1990774777570654,1.0726772720799377E-5,2.0738443209246427,4.8847687086927465,-0.2769906204992498"
35.mm,lost spaces,35.mm,-2.0,"4.469276261506848,1.7720365467647643,-2.652561681688431,1.2185811722102247,1.8527660639370551,6.231744152083448E-5,2.0864640632426426,3.486051614609441,-0.2769906204992498"
365 (feat. LuvOcean),Hi Tom,365 (feat. LuvOcean),-2.0,"3.8772760580175856,1.9458602952212536,-3.108021344922464,0.7291177347057844,0.23306758150086693,0.0,2.6880051137339693,3.966751635175021,-0.2769906204992498"
3AM - Demo Version,AGA,3AM (Demo Version),-2.0,"4.482287254990128,2.872920286989195,-2.6862994345205813,0.9301836281204715,1.4406554814912427,0.0,2.9908789293659654,3.1374883016703103,-0.2769906204992498"
3K15 - Aston Martin Remix,Ace Henderson,3K15,-2.0,"4.287122352740921,2.626669976675836,-4.103285053470906,1.827871758315337,2.4380323532928725,0.0,2.8730946677313005,2.996598278231182,-0.2769906204992498"
3T,"Gofast, Barbersoess, Boua",3T,-2.0,"5.3214963346617195,2.882577161903445,-2.8909382631746094,1.5333813083645327,1.4475817097676429,0.0,1.9434403169719778,4.882676282602067,-0.2769906204992498"
3ashra,"Abyusif, Lil Baba",3ashra,-2.0,"4.846595072521982,3.2060824715307996,-1.7330696475335066,1.0459488394804428,1.0978071818094326,7.713060384955742E-6,2.00233244778931,4.187014354987282,-0.2769906204992498"
3dd El Sokan,"El Waili, Donia Wael, Zaid Khaled",3dd El Sokan,-2.0,"4.9962214975797075,1.791350296593263,-3.2753274142950137,0.8641771479590843,2.0051430860178594,0.12769967524761164,1.665805985975981,3.488144040700121,-0.2769906204992498"
3yan,"Stormy, Tagne",Jackpot,-2.0,"4.6449246735311345,2.0810565440207447,-3.6752027470432904,0.4589989081991846,2.1298151949930633,0.002257730258377774,2.389337878874639,4.986042131481665,-0.2769906204992498"
40 %,Dro X Yani,40 %,-2.0,"4.664441163756055,3.0950284100169316,-2.839225478095821,0.4386892219956809,1.2813522311340382,0.7304421424163384,3.1254895140912975,3.278866557863931,-0.2769906204992498"
41,Ytiet,41,-2.0,"5.581716204327329,1.5692421735655269,-3.1107867344988698,0.4061937240700749,0.6164343165996183,0.01976790972833028,2.5113287212819713,4.044729380821034,-0.2769906204992498"
416,Shota Shimizu,416,-2.0,"4.833584079038701,2.4721599780478454,-1.9191803660256161,0.2477781716827457,0.5818031752176174,0.0,2.0738443209246427,3.418082640430515,-0.2769906204992498"
42 יום,Loren Peled,42 יום,-2.0,"4.560353215889811,2.515615915161968,-1.663934908123362,0.2924594813304539,2.7704913105600824,0.0,2.153769355605309,4.35862816819123,-0.2769906204992498"
45.7cm,"Yu Seung Woo, OOHYO",Pit a Pat,-2.0,"4.4627707647652075,2.066571231649371,-2.0745952602196214,0.41736405148200195,2.2752659887974676,0.0,2.0443982555159765,3.2424234701179184,-0.2769906204992498"
48H (feat. Sfera Ebbasta),Izi,Aletheia,-2.0,"4.911650039938385,2.4238756034765987,-2.5109737353764543,0.6651422231647477,1.0631760404274315,0.0,2.523948463599971,5.228240451477889,-0.2769906204992498"
4EVER,Clairo,4EVER,-2.0,"4.879122556230183,2.824635912417948,-2.095059143085024,0.2894130283999284,0.16969259277180504,0.02819608829467265,2.456643171237305,3.568667571423128,-0.2769906204992498"
4Z,Rkomi,Io In Terra,-2.0,"4.287122352740921,2.892234036817694,-2.407548165218878,1.2388908584137284,0.4467417238278133,2.4007538946550988E-5,1.9686798016079776,4.604278991237076,-0.2769906204992498"
5 10 15 20,Le Thien Hieu,5 10 15 20,-2.0,"4.7229906344308175,1.8444631086216348,-2.208163576760021,0.4996182806061921,2.500368407780474,1.1237571421789825,2.0864640632426426,5.934538878386965,-0.2769906204992498"
5 Years Time,Noah And The Whale,"Peaceful, The World Lays Me Down",0.0,"5.223913883537117,2.6459837265043347,-1.9642562161210302,1.2185811722102247,1.215553062508236,0.0,3.1549355794999636,4.252577039161926,0.0"
5 minuter,Veronica Maggio,5 minuter,-2.0,"4.7099796409475365,2.2500518550201094,-2.284764868026461,0.4366582533753305,2.2371717332772665,0.06946862333470072,2.4945023981913046,4.00901864220676,-0.2769906204992498"
5 pa las 12,Camilo,Mis Manos,-2.0,"4.196045398357958,3.085371535102682,-1.4819722739958612,0.4620453611297102,2.5523151198534757,0.0,2.881507829276634,5.057219492332967,-0.2769906204992498"
"5,5 milión",Medial Banana,Nedotknuteľní,1.0,"4.7099796409475365,2.9018909117319436,-2.0964418378732272,0.656002864373171,1.2190161766464362,0.0,3.3400251334972952,4.568463631318268,0.1384953102496249"
50/50,"Dani M, Simon Superti",50/50,-2.0,"5.399562295561402,3.1964255966165505,-2.314354536494003,0.6326467252391417,0.8207580507534243,0.0,2.906747313912633,4.185340414114738,-0.2769906204992498"
500 mil,Slogmåkane,500 Mil,-2.0,"5.58822170106897,2.32247841687698,-1.8779760613371699,1.1373424273962098,0.18908603194572562,0.0,2.3430654903753068,4.609231066318354,-0.2769906204992498"
50k (feat. Daniil),"Whyrun, Haki",50k (feat. Daniil),-2.0,"6.017584486017226,1.6802962350793949,-2.720590265268013,1.4826070928557733,0.6649179145344197,0.0,2.6501458867799697,4.602151691378219,-0.2769906204992498"
54,盧子杰 James Lu,54,-2.0,"4.846595072521982,1.3857615501947882,-3.1395467860934896,0.4386892219956809,0.6995490559164208,5.618785710894912E-5,2.7048314368246356,3.5565315000971833,-0.2769906204992498"
5:59 (Five-Fifty Nine),TRINITY,5:59 (Five-Fifty Nine),-2.0,"4.2415838755494395,3.0805430976455574,-1.4415975861803367,0.41127114562095085,2.604261831926477,0.0,1.9476468977446444,3.557403344301633,-0.2769906204992498"
5awi,Zelijah,5awi,-2.0,"4.768529111622299,2.64115528904721,-1.989421261266323,0.41127114562095085,1.3090571442396388,0.028553647385365963,1.8466889592006455,4.184852181360246,-0.2769906204992498"
60 Años de Cueca,Los Hermanos Campos,30 Cuecas,1.0,"4.0073859928503905,3.7903234038428884,-1.6266021488418836,0.6702196447156236,3.061392898168891,0.8428178566342368,3.605039722175292,4.330066552053447,0.1384953102496249"
