title,artist,album,language_id,scaled_vectorized_features_str
Beşinci Mevsim,"Murat Güneş, Yonca Lodi",Beşinci Mevsim,14.0,"4.573364209373091,3.090199972559807,-1.8445148474626598,0.3513575713206148,2.098647167749262,0.0,2.7973762138233016,4.023386634696097,1.9389343434947484"
Bi Sonraki Hayatımda Gel,"Murda, Ezhel",Bi Sonraki Hayatımda Gel,14.0,"6.063122963208708,2.1631399807918648,-1.2419364587638388,1.3810586618382548,0.0876167876964626,0.0,3.096043448682631,3.6261744151486535,1.9389343434947484"
Bi Zahmet,Sevcan,Bi Zahmet,14.0,"4.482287254990128,4.166941525498615,-1.1816509659981926,0.5818725097303823,0.24311061250164723,7.202261683965296E-6,2.1032903863333092,4.466283490556722,1.9389343434947484"
"Bicáky, Tricáky - Kokosáče",Doctor P.P.,"Bicáky, Tricáky (Kokosáče)",12.0,"4.1114739407166345,4.133142463298742,-1.537833143439258,1.0022830141429098,0.201899554257066,0.0,2.7048314368246356,5.793788350020549,1.6619437229954985"
Big Bang,"Usted Señalemelo, La Skandalosa Tripulación",II,25.0,"4.2676058625160005,4.210397462612737,-1.5154334878703712,0.39705436527849824,0.100776621421623,0.12667807784563073,2.603873498280637,4.009472001193074,3.462382756240622"
Bijlee Bijlee,Harrdy Sandhu,Bijlee Bijlee,12.0,"5.171869909603995,3.235053096273548,-1.4692514819443945,1.4521425635505176,0.9315777031758278,0.0,2.7048314368246356,3.487516312872917,1.6619437229954985"
Bil Diye Söylüyorum,Sibel Can,Hayat,14.0,"4.5278257321816096,4.3600790237836025,-1.2308749004582156,0.49047892181461544,1.3055940301014388,1.6703117522387604E-4,4.02990438021462,4.950924246926418,1.9389343434947484"
Bila Bermimpi Kamu,DJ Kampoeng,Bila Bermimpi Kamu,20.0,"5.113320438929232,4.403534960897725,-1.0339791626181236,0.3462801497697388,0.7549588821276224,0.6078504541786314,4.046730703305287,4.533485241835733,2.769906204992498"
Bila Hari Raya Menjelma,Dato Sri Siti Nurhaliza,Anugerah Aidilfitri,20.0,"4.235078378807799,3.302651220673294,-2.13128574653594,0.30667626167290657,0.23791594129434707,0.0,2.61228665982597,4.95071500431735,2.769906204992498"
Bila Takbir Bergema,Rafeah Buang,Siri Bintang Pujaan,20.0,"3.682111155768378,2.578385602104589,-2.335371497274687,0.2934749656406291,2.091720939472862,7.508740904559564E-4,3.47042913744996,4.708202820407523,2.769906204992498"
Bilhete Premiado,"Gabily, MC Kevin o Chris, Mc Kevin",Bilhete Premiado,21.0,"5.367034811853201,3.5151024687867802,-1.3962451971272818,0.9525242829443256,1.544548905637246,1.3893724666940144E-5,2.9025407331399666,5.060985859296191,2.9084015152421228"
Bilirkişi,Güliz Ayla,Parla,14.0,"5.282463354211878,4.24419652481261,-1.5795905260429852,0.7666906541822663,0.3241474833355296,4.729995971171535E-4,3.727030564582624,3.4175595339078453,1.9389343434947484"
Bilmece,İlyas Yalçıntaş,Bilmece,14.0,"4.157012417908116,3.3316218454160413,-1.6871641805651705,0.4092401770006005,0.07030121700546209,0.0,2.5113287212819713,4.080823730885266,1.9389343434947484"
Bin,Cá Hồi Hoang,Hiệu Ứng Trốn Chạy,18.0,"4.0073859928503905,3.283337470844795,-1.7593408485093616,0.2782427009880013,2.4657372663984733,4.5307844777852605E-4,2.58704717518997,4.8147073084231415,2.492915584493248"
Bin Dereden,İrem Derici,"Yıldız Tilbenin Yıldızlı Şarkıları, Vol. 1",14.0,"5.035254478029549,4.355250586326478,-1.2643361143327256,0.32190852632553435,0.5229302348682155,0.0,3.3484382950426284,3.660873814485765,1.9389343434947484"
Binalewala - Rap Version,"Bigshockd, Aiana Juarez",Binalewala (Rap Version),25.0,"4.651430170272774,2.496302165333469,-2.495211014790941,0.6935757838496529,1.953196373944858,0.0,2.7216577599153022,5.023636053577551,3.462382756240622"
Bir Ateşe Attın Beni,Asena İrmikci,Bir Ateşe Attın Beni,14.0,"3.46092426655261,3.911034340271006,-1.2897776984356588,0.49047892181461544,0.20674791405054616,1.0880012331096511E-5,2.788963052277968,5.858200199845318,1.9389343434947484"
Bir Ayrılık Bir Yoksulluk Bir Ölüm,Ersen ve Dadaşlar,Ersen ve Dadaşlar 2007,14.0,"4.599386196339652,2.747380913103953,-2.080955656245355,0.4701692356111117,0.29921306154048893,0.0,2.9572262831846325,4.883827116951942,1.9389343434947484"
Bir Ben Miyim,Sattas,Bir Ben Miyim,14.0,"4.482287254990128,2.906719349189068,-1.3437027951755718,0.4945408590553162,0.15237702208080453,0.0013893724666940146,3.1717619025906303,4.53787933662616,1.9389343434947484"
Bir Derdim Var,mor ve ötesi,Dünya Yalan Söylüyor,14.0,"3.812221090601183,4.297309336840981,-0.5497594477894704,0.37471371045464413,0.04155736965840123,0.025948574010314685,1.7920034091559793,4.1521405868092796,1.9389343434947484"
Bir Dilek,Cemre Solmaz,Bir Dilek,14.0,"5.562199714102409,3.9158627777281305,-1.1600809273022277,0.40010081820902377,1.6034218459866478,1.4455603238029636E-4,3.5966265606299586,3.487062953886603,1.9389343434947484"
Bir Elmanın Yarısı,Mehmet Erdem,Hepsi Benim Yüzümden,14.0,"4.482287254990128,4.195912150241362,-2.1550680968930296,0.34424918114938846,0.7237908548838214,1.261672791446403,4.046730703305287,3.4890507586727493,1.9389343434947484"
Bir Kadın Çizeceksin,maNga,maNga +,14.0,"4.560353215889811,4.509760584954468,-1.4200275474843715,0.5463305588742507,0.19393439173920576,0.0,3.3105790680886287,4.253169893220952,1.9389343434947484"
Bir Rüya Gördüm,Elif Doğan,Aşk Tesadüfleri Sever 2 (Orijinal Film Müzikleri),14.0,"4.976705007354787,3.109513722388306,-1.5881632337298435,0.287382059779578,0.04432786096896132,8.326018826144279E-4,3.5755936567666255,3.6965148055636834,1.9389343434947484"
Bir Seni Tanırım - Ozan Çolakoğlu Versiyon,Yıldız Tilbe,Bir Seni Tanırım,14.0,"5.087298451962671,3.3799062199872885,-1.3589124378458035,0.3625278987325419,0.11497538938824342,0.0,2.6880051137339693,4.115244140076954,1.9389343434947484"
Bir Sivaslı Uğruna,Ayaz Aydın,Hayalim,14.0,"4.065935463525153,4.200740587698488,-1.590375545390968,0.5239899040503966,1.6380529873686487,0.0,4.071970187941287,3.384010968920607,1.9389343434947484"
Bir Yola Çıktım - Akustik,İlyas Yalçıntaş,Bir Yola Çıktım (Akustik),14.0,"3.5780232079021346,3.727553716900267,-1.7704024068149846,0.2863665754694028,0.8346105073062248,3.698182595170833E-4,3.1170763525459644,4.529928117481576,1.9389343434947484"
Bir Yolunu Bul,Motive,Output Nr.1,14.0,"5.451606269494524,3.6551271550433966,-2.1943366288779917,1.8989556600276,0.8934834476556266,0.0,1.678425728293981,4.672387460488714,1.9389343434947484"
Birden Geldin Aklıma,"Tuna Kiremitçi, Sena Şener",Tuna Kiremitçi ve Arkadaşları,14.0,"4.2936278494825615,2.9115477866461927,-1.9988235858261025,1.0459488394804428,0.9142621324848272,3.8922861015472025E-5,2.2463141326039744,5.718984117278735,1.9389343434947484"
Birthday,Anne-Marie,Birthday,25.0,"3.9618475156589086,3.7903234038428884,-0.9181093393667211,0.9047965203660918,0.17384832973764516,0.0,3.1801750641359634,5.300638394215421,3.462382756240622"
Biscoitinho,"Kaelzinho Ferraz, Márcia Fellipe",Biscoitinho (Part. Márcia Fellipe),21.0,"4.3326608299324025,3.911034340271006,-0.7720967697324956,0.30566077736273134,0.8865572193792264,3.1260880500615326E-5,3.8995003762619556,4.883164515356559,2.9084015152421228"
Bixinho - Lux & Tróia Remix,"Lux & Tróia, DUDA BEAT",Bixinho (Lux & Tróia Remix),21.0,"5.464617262977805,3.056400910359934,-2.191018161386305,0.7189628916040326,0.0737643311436622,0.00406084967287405,2.881507829276634,3.1390576212383206,2.9084015152421228"
Biyaya,Janine Berdin,Biyaya,25.0,"2.6021986966560977,3.9979462144992497,-0.7685017632831681,0.4722002042314621,0.5333195772828159,0.0,1.8172428937919791,4.859729343140942,3.462382756240622"
Bizi Buluyor,Demet Akalın,Ateş,14.0,"4.599386196339652,3.944833402470878,-1.6293675384182897,0.43259631613462973,1.5480120197754461,6.487143502578671E-5,3.668138433765291,4.534845318794675,1.9389343434947484"
Bizim Hikaye,Çağatay Akman,Bizim Hikaye,14.0,"3.812221090601183,4.582187146811338,-0.7386355558579856,1.3302844463294954,2.0328479991234603,0.0,3.1296960948639643,3.488178914468299,1.9389343434947484"
Bizim Mahalle,"Cem Yılmaz, Ozan Güven",Arif V 216 (Orijinal Film Müzikleri),14.0,"4.924661033421665,4.71738339561083,-1.3738455415583948,0.5128195766384696,0.18631554063516553,2.283270193427296E-4,4.04252412253262,4.884001485792831,1.9389343434947484"
Bizim Olayımız,Berke Juan,Bizim Olayımız,14.0,"4.827078582297061,3.4764749691297827,-1.3467447237096182,0.47829311009251324,0.5090777783154151,3.8922861015472025E-5,2.2547272941493075,5.024298655172934,1.9389343434947484"
Bladi sakna fi galbi,Torino Milano,Rana mâak ya Saâdane (Les algériens contre la violence),25.0,"4.573364209373091,4.4711330852974704,-1.9189038270679755,0.5595318549065282,1.6657579004742495,9.551935708521351E-5,3.705997660719291,3.8672567745631814,3.462382756240622"
Blanický manifest,Daniel Landa,Blanický manifest,14.0,"3.9878695026254696,4.162113088041489,-1.5511070134060059,0.7575512953906897,0.007099383983310212,0.0038003423353689223,2.9950855101386322,5.023915043722975,1.9389343434947484"
Bloco do Barbosa,Estrambelhados,Folias,21.0,"2.3875173041819697,3.838607778414135,-1.2239614265172012,1.990349247943367,1.4094874542474418,0.0,3.5587673336759593,5.764110773301069,2.9084015152421228"
Bloqueia Eu - Remix,"DJ Lucas Beat, João Bosco & Vinicius",Bloqueia Eu (Remix),21.0,"3.968353012400549,3.321964970501792,-1.2231318096442796,0.8052790579689234,2.9055527619498864,2.1964344142589204E-5,3.516701525949293,4.509387468024734,2.9084015152421228"
Blá Blá Blá,Rouge,Blá Blá Blá,12.0,"4.7750346083639394,4.509760584954468,-0.7740325424359797,0.6742815819563244,0.39133189761661163,0.013689405186543968,3.478842298995293,5.371606512457656,1.6619437229954985"
Blændet,NODE,Blændet,25.0,"4.4497597712819275,3.3364502828731664,-1.5560847146435361,0.34323369683921323,0.07030121700546209,0.0,3.0034986716839653,4.537321356335313,3.462382756240622"
Blæredygtig,Grøndreng,Blæredygtig,25.0,"3.9618475156589086,2.9018909117319436,-2.234711316693516,0.8641771479590843,0.0303715109920149,7.355501294262429E-5,1.7246981167933135,6.48638138603567,3.462382756240622"
Boa Memória,Capitão Fausto,A Invenção do Dia Claro,21.0,"5.770375609834897,2.9115477866461927,-1.825986737300741,0.30464529305255617,2.01206931429426,0.0,4.105622834122619,3.6273252494985275,2.9084015152421228"
Bodák Je%ov,"Ego, @fifope3k, Domino",EGOTRON,12.0,"4.8400895757803415,3.7854949663857633,-1.331811619997027,0.4315808318244546,0.048137286520981426,0.0,2.738484083005969,4.465830131570408,1.6619437229954985"
Bogogo,Doctor Krápula,Bogogo,21.0,"3.662594665543457,4.384221211069226,-1.1542736091917756,0.8093409952096241,0.05160040065918153,0.0,3.663931852992625,5.089965960652111,2.9084015152421228"
Boiado,"Putzgrilla, TAY, Sacik Brow",Boiado,21.0,"4.846595072521982,4.485618397668845,-1.0724180777301642,1.2388908584137284,0.15653275904664465,5.465546100597778E-6,1.4092045588433173,5.023566306041196,2.9084015152421228"
Boldogságtól,Margaret Island,Boldogságtól,12.0,"4.2676058625160005,3.635813405214898,-0.8968158396283966,0.37572919476481925,0.23064340160412689,0.0,2.435610267373972,4.324347254072254,1.6619437229954985"
Boleh Jalan,Zizi Kirana,Boleh Jalan,20.0,"5.230419380278756,3.6889262172432695,-1.3898848011015483,0.5605473392167033,0.4952253217626147,0.07304421424163385,2.5197418828273044,2.8235895143001137,2.769906204992498"
Bolka moya,Tsvetelina Yaneva,Bolka moya,20.0,"4.430243281057007,3.853093090785509,-1.3871194115251426,0.5737486352489808,0.0980061301110629,0.0,3.1801750641359634,5.233192526559166,2.769906204992498"
Bomba Relógio,"Luísa Sonza, Vitão",Bomba Relógio,21.0,"5.06127646499611,2.87774872444632,-1.8746575938454828,0.6539718957528206,2.586946261235477,0.0,3.651312110674625,3.7630539552473112,2.9084015152421228"
Bonsaipuu,Aleksanteri Hakaniemi,Bonsaipuu,8.0,"3.812221090601183,3.809637153671387,-1.6221775255196345,0.33815627528833736,1.0181555566308302,3.3814874005567557E-4,3.8995003762619556,5.304788372628604,1.107962481996999"
Bornovalı mısın?,Fondip,Dünya,14.0,"3.9032980449841466,4.374564336154977,-1.5065842412258728,0.6062441331745868,0.7930531376478236,7.815220125153832E-6,1.6700125667486476,5.301754354797117,1.9389343434947484"
Boyfriends,"Marco Wagner, Die Obersteirer",Boyfriends,25.0,"5.087298451962671,3.341278720330291,-1.478100728588893,0.5930428371423093,0.08380736214444248,0.0,3.693377918401291,4.325253972044882,3.462382756240622"
Boşvermişim Dünyaya,Farah Zeynep Abdullah,Arif V 216 (Orijinal Film Müzikleri),14.0,"3.6040451948686956,4.166941525498615,-0.9291708976723443,0.47321568854163726,0.30336879850632903,0.0,2.7426906637786352,2.960190064253348,1.9389343434947484"
Braincell (Interlude) (prod. Auer),Pezet,Muzyka współczesna,9.0,"3.5194737372273726,4.157284650584365,-2.198761252200241,0.748411936599113,0.6164343165996183,0.9449775968323261,2.523948463599971,4.60351176833716,1.246457792246624"
Brasil Decime Que Se Siente (Mundial 2014),Banda Mundial,Brasil Decime Que Se Siente (Mundial 2014),21.0,"2.5761767096895367,3.3605924701587897,-1.631026772164133,2.518401089234464,0.30059830719576897,0.0,3.81957534158129,6.84209382145129,2.9084015152421228"
Brasil Olé Olé Olé,MC Bin Laden,Brasil Olé Olé Olé,21.0,"4.879122556230183,3.0129449732458116,-2.4332662882794516,0.3828375849360456,0.011601432362970345,0.013331846095850653,2.9908789293659654,4.531985669804079,2.9084015152421228"
Brasileira,"The Fish House, Pedru Lucca",Brasileira,21.0,"4.7750346083639394,4.335936836497979,-1.1993494592871896,0.5950738057626597,0.06233605448760185,1.0726772720799376E-4,2.0570179978339764,4.18408495846033,2.9084015152421228"
Brauðið,"24/7, Joey Christ, Birnir, Daniil",FM 24/7,14.0,"5.171869909603995,2.95983216121744,-1.6373871681898664,1.5435361514662846,0.5540982621120165,3.0494682449129654E-5,3.861641149307956,5.057916967696527,1.9389343434947484"
Brawa dla Państwa,Nosowska,BASTA,9.0,"4.9701995106131465,4.089686526184619,-0.8030691329882405,0.3706517732139433,0.016034218459866474,6.9979422035691175E-6,2.59966691750797,4.359290769786612,1.246457792246624"
Briga Feia - Ao Vivo,Henrique & Juliano,"Ao Vivo no Ibirapuera, Vol. 1",21.0,"3.838243077567744,4.084858088727494,-1.5212408059808233,0.6255383350679153,0.3740163269256111,0.0,2.376718136556639,5.858479189990743,2.9084015152421228"
Briguinha Boba (Pã Pã Rã Pã Pã) - Ao Vivo,Lucas Lucco,A Origem (Ao Vivo),21.0,"4.00088049610875,4.166941525498615,-1.2469141600013693,0.4701692356111117,1.4268030249384422,0.0,2.557601109781304,4.601523963551014,2.9084015152421228"
Brousíme Nože,Kabát,Do Pekla / Do Nebe,25.0,"2.8363965793551467,4.673927458496708,-1.0500184221612772,0.5839034783507326,0.08207580507534244,0.0,2.0443982555159765,5.999927193720719,3.462382756240622"
Brr,Bogdan De La Ploiesti,Brr,21.0,"4.905144543196744,3.5875290306436507,-1.8749341328031235,1.0124378572446617,0.23410651574232694,0.324867973829924,3.18438164490863,5.999752824879828,2.9084015152421228"
Bruninha (feat. Tierry),MC Kevinho,Bruninha (feat. Tierry),21.0,"4.9441775236465855,3.1771118467880517,-1.762382777043408,0.4600143925093598,1.0423973555982309,0.0,3.032944737092632,4.5344965811128946,2.9084015152421228"
Bruxinha Catarina,Bruxinha Catarina,Bruxinha Catarina,21.0,"6.284309852424475,3.1915971591594254,-1.8846129963205438,0.40720920838025004,1.0320080131836307,0.0,3.916326699352622,4.537983957930695,2.9084015152421228"
Bræn Varm,Henrik Blomme,Bræn Varm,25.0,"5.789892100059817,4.601500896639837,-0.9952637085484427,2.8433560684905244,0.8761678769646261,3.6828586341411195E-4,3.3400251334972952,4.1874677139735965,3.462382756240622"
Brāļi Ilmāri,Ufogrupa,Dubultā Superizlase IV,14.0,"4.5278257321816096,2.578385602104589,-1.4344075732816817,0.36151241442236665,0.9835244152488292,0.0,3.81957534158129,6.463713436719968,1.9389343434947484"
Bu Akşam,Duman,Belki Alışman Lazım,14.0,"3.0901109522791157,4.1041718385559935,-1.7795281924171236,0.41127114562095085,0.02995593729543089,2.988172400794112E-4,2.5113287212819713,5.229984139886789,1.9389343434947484"
Bu Aşk Fazla Sana,Şebnem Ferah,Kadın,14.0,"4.150506921166476,4.292480899383857,-1.4698045598596758,0.35745047718166595,0.08623154204118255,1.8490912975854165E-5,1.6153270167039815,4.359395391091146,1.9389343434947484"
Bu Benim Masalım,Aleyna Tilki,Bu Benim Masalım,14.0,"4.586375202856372,3.717896841986018,-1.80635247130826,0.4559524552686591,0.4952253217626147,0.0,3.011911833229299,5.263323462264959,1.9389343434947484"
Bu Dünya,Sertab Erener,Bu Dünya,14.0,"3.8772760580175856,4.046230589070497,-1.8630429576245786,0.8611306950285588,0.8519260779972253,0.0,3.297959325770629,2.8947668751514164,1.9389343434947484"
Bu Düzen Yıkılsın,Pentagram,Bu Düzen Yıkılsın,14.0,"3.5780232079021346,4.210397462612737,-1.660616440631675,0.4498595494076079,9.523563880050284E-4,1.7213916223378047E-4,2.1663890979233087,4.501227006271081,1.9389343434947484"
Bu Kız Deli,Kaset,Bu Kız Deli,14.0,"4.495298248473408,4.355250586326478,-1.929135768500677,0.4234569573430531,0.03120265838518293,0.0,3.18438164490863,3.4872721964956708,1.9389343434947484"
Bu Sokaklar Acıya Kardeş Olur (Çukur Orijinal Dizi Müziği),"Toygar Işıklı, Kubilay Aka",Bu Sokaklar Acıya Kardeş Olur (Çukur Orijinal Dizi Müziği),14.0,"3.9293200319507076,3.548901530986653,-2.044729052794439,1.2896650739224877,0.3130655180932893,0.0,3.20962112954463,5.7140320421974575,1.9389343434947484"
Bu da Geçecek,Göksel,Bu da Geçecek,14.0,"5.262946863986958,3.775838091471514,-0.9770121373441645,0.3513575713206148,0.46752040865701394,0.0,3.4157435874052946,3.90621077361801,1.9389343434947484"
Buat Selamanya,ALYPH,Buat Selamanya,20.0,"5.067781961737751,2.462503103133596,-2.497423326452066,0.5971047743830101,0.8449998497208251,2.3803219466154808E-4,2.275760198012641,5.719716466410472,2.769906204992498"
Bucovina,"Drop Department, SuitStatic",Bucovina,11.0,"5.581716204327329,4.5483880846114655,-0.9012404629506459,0.4945408590553162,0.4882990934862145,1.3638325316444924,3.049771060183298,4.35932564355479,1.5234484127458738"
"Bucovina (feat. Basim, Navid, Cisilia, Shantel)",Kongsted,"Bucovina (feat. Basim, Navid, Cisilia, Shantel)",11.0,"4.820573085555421,3.983460902127876,-1.5724005131443304,0.6245228507577402,0.5263933490064157,0.0,2.4524365904646386,3.486365478523043,1.5234484127458738"
Bugün Ölmem,Ozbi,Serserilik ve Şiir,14.0,"2.4850997553065732,4.113828713470243,-1.6030963374424345,1.7364781703995702,0.39825812589301185,4.6635921400427774E-5,2.2673470364673074,4.916224847589305,1.9389343434947484"
Bukan Cinta Main Main,AVIWKILA,Bukan Cinta Main Main,20.0,"4.202550895099598,3.157798096959553,-1.587610155814562,0.3990853338988486,0.24795897229512737,0.0012974287005157342,2.120116709423976,4.881106963034057,2.769906204992498"
Bukan Salah Jodoh,Adriansyah Martin,Bukan Salah Jodoh,20.0,"4.5408367256648905,3.5392446560724036,-1.4037117489835773,0.3371407909781622,0.3085634697136292,0.0,3.4451896528139603,3.9728894183743493,2.769906204992498"
Bukan Yang Pertama,Faizal Tahir,Anatomi,20.0,"4.287122352740921,4.4373340230975975,-0.5508656036200327,0.7687216228026168,0.8138318224770241,9.603015578620395E-6,2.8857144100493004,4.532648271399461,2.769906204992498"
Buktikanlah Hari Ini,Aliando Syarief,Buktikanlah Hari Ini,20.0,"3.9878695026254696,3.650298717586272,-1.5685289677373622,0.6478789898917694,0.5333195772828159,0.013127526615454474,1.8803416053819786,6.976427576472954,2.769906204992498"
Bulutlar Gidin,Evrencan Gündüz,Evrencan Ve Uzaylılar,14.0,"4.2155618885828785,2.926033099017567,-1.8425790747591757,0.3919769437276223,1.0908809535330324,6.282824022182493E-6,3.6302792068112915,5.579733160943972,1.9389343434947484"
Bum Bum (Boom Boom) - Música Brasilera,Top Mixer Dj,Bum Bum (Boom Boom) [Música Brasilera],21.0,"5.802903093543098,4.147627775670116,-0.6401876869379396,0.6478789898917694,0.5956556317704177,4.4235167505772674E-4,2.3556852326933067,4.602744545437245,2.9084015152421228"
BumBum,Ivana Santacruz,BumBum,20.0,"5.432089779269604,3.4957887189582815,-0.720660523611348,0.44782858078725757,0.4571310662424136,0.004178333374101853,2.359891813465973,3.384045842688785,2.769906204992498"
Bumaya,Kenan Doğulu,Bumaya,25.0,"4.911650039938385,3.795151841300013,-1.5795905260429852,0.6387396311001927,1.315983372516039,4.597188308914019E-5,3.827988503126623,4.35950001239568,3.462382756240622"
Bumbum Aquecendo,"Mc Nando Dk, Babi Muniz, Dj Kelvinho, DJ BL",Bumbum Aquecendo,21.0,"5.575210707585689,3.8241224660427613,-0.1645406797961443,2.9144399702027872,1.5029915359788446,0.6384983762380582,2.0107456093346436,3.309450852556038,2.9084015152421228"
Bumbum Bate no Chão,Kadu e as Gatinhas,Desce Bebê Delicia de Bumbum,21.0,"6.251782368716275,2.926033099017567,-1.7651481666198137,0.727086766085434,1.2328686331992367,8.581418176639501E-5,3.836401664671956,4.531323068208696,2.9084015152421228"
Bumbum Do Mal - Ao Vivo,Márcia Fellipe,Só Sucessos (Ao Vivo),21.0,"3.0640889653125547,4.133142463298742,-1.6495548823260517,0.7737990443534927,2.0847947111964618,0.0019359270767537924,3.20962112954463,5.441040184900057,2.9084015152421228"
Bumbum Maluco,"Tubarão, Os Cretinos",Bumbum Maluco,21.0,"6.180221904558231,3.0467440354456845,-1.4651033975797858,1.8481814445188407,2.4553479239838727,5.874185061390135E-6,3.491462041313293,4.535821784303659,2.9084015152421228"
Bumbum Que Bate-Bate - Quem Tem Joga,"Mc Lais, Mc Pocahontas",Bumbum Que Bate-Bate (Quem Tem Joga),21.0,"5.080792955221031,3.853093090785509,-0.9714813581913528,3.2292401063570955,1.3610038563126405,0.0,3.672345014537958,5.5788613167395225,2.9084015152421228"
Buna dimineata,"Loredana, Costi, Culita Sterp, Baboiash, Nicu Paleru, Stefan de la Barbulesti, Adi De La Valcea, Jean de la Craiova, Vali Vijelie",Buna dimineata,11.0,"4.6319136800478535,4.287652461926732,-0.8553349959823099,0.35846596149184107,0.032345486050788956,0.0,2.3009996826486403,3.2790758004729987,1.5234484127458738"
Burda Bu Akşam,"Shaki, Duman",Burda Bu Akşam,14.0,"4.4367487777986465,3.1384843471310537,-1.7192426996514776,1.7974072290100813,0.0023653069563906704,0.2697017141229558,2.4987089789639714,4.464679297220535,1.9389343434947484"
Burulay,Atakan Çelik,Burulay,14.0,"4.898639046455104,4.15245621312724,-1.707351524472933,0.43970470630585606,7.272539690220217E-4,7.559820774658609E-4,3.0708039640466316,4.535368425317344,1.9389343434947484"
Buzele Cu Rosu Inchis,Tzanca Uraganu,Buzele Cu Rosu Inchis,11.0,"5.249935870503678,3.2447099711877976,-2.4623028788317125,0.6458480212714192,0.028709216205678855,0.006487143502578671,3.331611971951962,3.591998122334211,1.5234484127458738"
Buzina,Pabllo Vittar,Não Para Não,21.0,"4.983210504096427,4.287652461926732,-1.2853530751134097,1.492761935957525,0.33142002302574985,1.1697290252681225E-4,2.9025407331399666,5.719890835251362,2.9084015152421228"
Buzina - Ao Vivo,Diego & Victor Hugo,Equilíbrio II (Ao Vivo),21.0,"3.1161329392456767,4.292480899383857,-1.1509551417000885,1.7060136410943147,0.3435409225094502,0.0,3.0918368679099646,5.916195276325335,2.9084015152421228"
Buông Đôi Tay Nhau Ra,Sơn Tùng M-TP,m-tp M-TP,18.0,"4.586375202856372,3.4764749691297827,-1.973105462765529,0.2955059342609795,2.212929934309866,2.6203973360809907,2.6669722098706363,3.869593317031107,2.492915584493248"
"Bài Ka Tuổi Trẻ (feat. Vũ Bùi Thu Thủy, Linh Cáo & Mel G)","JGKiD (Da LAB), Emcee L (Da LAB), KraziNoyze, Vu Bui Thu Thuy","Bài Ka Tuổi Trẻ (feat. Vũ Bùi Thu Thủy, Linh Cáo & Mel G)",18.0,"5.067781961737751,4.253853399726859,-1.0489122663307149,2.8433560684905244,2.458811038122073,0.0,3.062390802501298,2.702821655099693,2.492915584493248"
Báilame - Remix,"Nacho, Yandel, Bad Bunny, Mambo Kingz, DJ Luian",La Criatura,21.0,"4.202550895099598,4.176598400412864,-1.165611706455039,0.9982210769022091,0.9315777031758278,2.1249225961202575E-5,3.205414548771963,6.694159296840206,2.9084015152421228"
Bæsj i skjegget (bandversjon),Bare Egil Band,JO!,20.0,"3.0575834685709147,4.71738339561083,-1.3204735227337632,0.6478789898917694,0.004640572945188138,0.0,3.5713870759939588,5.434414168946237,2.769906204992498"
Béke Presszó,vad fruttik,Fénystopposok,12.0,"3.9098035417257866,4.558044959525715,-1.2032210046941578,0.37572919476481925,0.040172124003121194,0.0,3.1254895140912975,5.230786236554883,1.6619437229954985"
Bên Anh Đêm Nay,"JC Hưng, Binz",Bên Anh Đêm Nay,18.0,"4.7099796409475365,4.277995587012483,-2.098930688491992,0.792077761936646,0.969671958696029,0.0,2.772136729187302,4.5347406974901405,2.492915584493248"
Bílalagið,"SælirBois, Reynir",SælirBois Season,25.0,"5.659782165227012,3.3364502828731664,-2.133774597154705,1.2287360153119766,0.10631760404274317,0.09092216877629948,2.5029155597366377,4.394966634632708,3.462382756240622"
Bílá Jawa 250,Věra Špinarová,Meteor lásky (pův.LP+ bonusy),21.0,"3.1356494294705977,3.3074796581304184,-1.8970572494143698,0.3818221006258704,1.073565382842032,0.0,2.61228665982597,4.766407139496608,2.9084015152421228"
Ból,"Deemz, Białas, Szpaku",Ból,12.0,"4.124484934199915,3.853093090785509,-1.6064148049341216,1.4013683480417585,1.1151227525004332,0.0,3.4451896528139603,5.294814474929695,1.6619437229954985"
Bónuszjáték,Irie Maffia,Bónuszjáték,12.0,"4.625408183306213,4.133142463298742,-0.9416151507661703,1.7770975428065776,0.2555778233991676,0.0,2.6080800790533036,3.4181872617350493,1.6619437229954985"
Bông Hoa Chẳng Thuộc Về Ta - Wind Remix,"Việt, Deus Tiến Đạt",Bông Hoa Chẳng Thuộc Về Ta (Wind Remix),18.0,"4.7360016279140975,2.9356899739318165,-1.8555764057682829,0.5798415411100319,1.4129505683856418,0.007968459735450966,2.469262913555305,4.533450368067554,2.492915584493248"
Böyle Gelmiş Böyle Geçer Dünya,Gönül Akkor,Yeşilçam Şarkıları Vol. 3 / Yıldızların Altında,14.0,"4.391210300607165,2.8874055993605694,-1.642088330469756,0.5270363569809222,1.911639004286457,0.0,3.945772764761288,3.0892927540483113,1.9389343434947484"
Böyle Kahpedir Dünya,Gripin,Gripin,14.0,"3.838243077567744,4.1379709007558665,-1.4308125668323541,0.4051782397598997,0.11012702959476328,1.1901609733077404E-4,2.7426906637786352,4.289891971112389,1.9389343434947484"
Böyle İyi,No.1,Skbr,14.0,"4.521320235439969,4.099343401098869,-1.898163405244932,0.5889808999016086,0.13298358290688395,0.006231744152083447,2.62490640214397,3.504639333048316,1.9389343434947484"
Bøgda,"Hagle, Staysman",Bøgda,25.0,"4.482287254990128,3.4813034065869073,-2.1124810974163806,0.7991861521078724,0.07653482245422229,0.0,3.8111621800359563,4.884245602170077,3.462382756240622"
