_c0,title,artist,album,af_danceability,af_energy,af_loudness,af_speechiness,af_acousticness,af_instrumentalness,af_valence,af_tempo
21766045,Düşmanlarıma,Kum,Düşmanlarıma,0.853,0.576,-9.673,0.0403,0.498,0.0023,0.585,116.011
19206949,Düşmedim Daha,"Umay Umay, Mete Özgencil",Naylon,0.735,0.467,-13.563,0.0515,0.0495,0.00031,0.657,150.014
14110938,Düşün Ki - Live,Ege Yağız,Düşün Ki (Live),0.504,0.173,-15.582,0.0545,0.928,2.52e-05,0.536,148.178
11859278,Düşünme Sev,Kendimden Hallice,Düşünme Sev,0.408,0.321,-14.167,0.0436,0.854,0.0,0.335,104.37
13553150,Dřevo,XINDL X,Sexy Exity,0.706,0.65,-6.423,0.0585,0.343,0.0,0.594,94.978
17043618,Dūdieviņš,"Imants Kalniņš, Aigars Grāvers",Imants Kalniņš Dziesmu Izlase,0.675,0.225,-19.248,0.0313,0.737,0.00189,0.377,109.938
21749983,Dżentelmeni metalu,Nocny Kochanek,Zdrajcy metalu,0.51,0.96,-2.798,0.0657,0.000269,0.0,0.455,140.005
21011580,Dưới ánh đèn,Mèow Lạc,Rốt Cuộc Thì Nó Ở Đâu?,0.573,0.521,-5.955,0.0277,0.331,6.72e-05,0.343,139.988
12661555,E 10,"Carl Brave, Pretty Solero",E 10,0.504,0.656,-7.08,0.118,0.048,0.0,0.37,151.932
14671895,E Agora,Nininho,Raízes,0.672,0.62,-5.906,0.0973,0.498,0.0,0.354,94.922
23214954,E Então,Ayrton Montarroyos,E Então,0.713,0.247,-15.608,0.034,0.879,0.0638,0.553,115.953
17630043,E Não Sobrou Ninguém,Linda Martini,E Não Sobrou Ninguém,0.296,0.747,-6.1,0.0565,0.00367,0.000851,0.353,184.711
20327007,E Te Iwi E (Remix),DJ TOA,E Te Iwi E (Remix),0.793,0.58,-9.81,0.0565,0.454,0.0,0.883,123.967
18922886,E o Sporting vai jogar,Directivo Ultras XXI,O Sporting vai jogar,0.419,0.822,-10.173,0.164,0.000732,0.0,0.752,185.986
12855689,E poi ci pensi un po',Motta,Vivere o morire,0.699,0.728,-6.79,0.0322,0.767,0.0351,0.485,115.891
12340329,E se c'era....,Francesca Michielin,2640,0.611,0.663,-6.003,0.048,0.206,5.98e-06,0.257,123.223
158285,E yo mamma,Coez,Faccio un casino,0.711,0.232,-10.165,0.0795,0.838,0.0,0.361,139.785
11992174,E'ene Ene,Zeki Eldemir,E'ene Ene,0.611,0.617,-7.929,0.107,0.000306,1.17e-05,0.278,149.908
9792633,E.T.A.,Justin Bieber,Changes,0.465,0.494,-7.595,0.066,0.49,0.0,0.457,127.298
5858121,EDAY,"Zayo, KHANS",NAVZDY MLADY,0.676,0.893,-5.461,0.0417,0.000894,2.75e-06,0.4,140.019
20186321,EDDIG,"RAUL, LIL G",EDDIG,0.901,0.579,-6.505,0.0463,0.271,2.58e-05,0.858,116.988
261565,EI,Ina,EI,0.705,0.636,-8.915,0.157,0.00596,1.69e-05,0.507,150.09
11439398,EIN LETZTES MAL,ELIF,EIN LETZTES MAL,0.72,0.568,-6.069,0.0563,0.0463,2.6e-05,0.366,89.023
157547,EL BAÑO (feat. Bad Bunny),Enrique Iglesias,EL BAÑO,0.71,0.888,-3.036,0.0382,0.259,0.0,0.626,90.009
1411253,EL BAÑO REMIX (feat. Bad Bunny & Natti Natasha),Enrique Iglesias,EL BAÑO (The Remixes),0.652,0.866,-3.111,0.053,0.161,0.0,0.555,89.549
14598738,EL Gil De Tu Ex,Santaferia,En El Ojo Del Huracán,0.773,0.771,-3.077,0.0423,0.486,1.25e-06,0.871,91.993
14597853,EL MAKINON,"KAROL G, Mariah Angeliq",KG0516,0.635,0.706,-3.224,0.125,0.256,0.0,0.443,88.863
21781022,EL PADRINO,Feid,INTER SHIBUYA - LA MAFIA,0.623,0.62,-6.981,0.037,0.166,3.6e-05,0.53,175.817
17214203,EL TREN,"Micro TDH, Myke Towers",EL TREN,0.791,0.861,-3.994,0.196,0.319,1.58e-06,0.606,88.004
14167873,EMBRACER,Mild Minds,EMBRACER,0.705,0.678,-10.327,0.0682,0.194,0.371,0.498,121.991
7151316,EMOTIONS,Cashmere Cat,EMOTIONS,0.64,0.524,-3.906,0.0486,0.0563,6.23e-05,0.181,106.026
14674245,EMPIRE - English Version,"(G)I-DLE, WENGIE, MINNIE ((G)I-DLE)",EMPIRE,0.584,0.812,-3.319,0.196,0.0241,0.0,0.54,179.874
314167,EMPTY ROAD,TAEYANG,WHITE NIGHT,0.722,0.342,-7.779,0.0387,0.631,0.0,0.523,85.041
14336950,ENN AÐ LÆRA,GKR,ENN AÐ LÆRA,0.684,0.544,-7.023,0.072,0.269,1.94e-06,0.515,165.133
5851583,ENTROPY,Daniel Caesar,CASE STUDY 01,0.642,0.527,-9.444,0.0534,0.808,4.28e-05,0.566,133.062
263284,ESSUKAJEMEINA (Veistu Hvað Ég Meina),Herra Hnetusmjör,ESSUKAJEMEINA (Veistu Hvað Ég Meina),0.784,0.589,-7.415,0.281,0.0519,0.0,0.593,159.804
36475,ETERNALBEAT,negoto,Eternalbeat,0.614,0.78,-4.871,0.0348,0.00925,1.9e-06,0.711,125.968
19210430,EULE,"Jan Delay, Marteria",EULE,0.726,0.636,-7.71,0.107,0.104,3.27e-05,0.831,111.128
5455615,EVERYDAY - REMIX KR Ver.,WINNER,WE (KR EDITION),0.716,0.808,-3.375,0.0416,0.137,0.0,0.654,127.97
1114253,EXCITE,Daichi Miura,HIT,0.703,0.926,-3.959,0.0814,0.1,0.0,0.68,151.1
3778680,EXHALE (feat. Sia),kenzie,EXHALE (feat. Sia),0.798,0.693,-6.098,0.0984,0.000655,0.0798,0.38,114.956
21771858,EY,"GJ, Waa Wei",G,0.654,0.687,-5.731,0.0703,0.228,0.0,0.489,105.009
13572151,EYヨ,I Mean Us,OST,0.441,0.516,-7.701,0.0322,0.166,0.71,0.0363,119.96
13291813,Ead,"Jluch, Grigovor, Gena",Priliv,0.634,0.701,-5.93,0.436,0.111,0.0,0.713,175.999
14674218,Early Morning Bop,Michael Cycle,Early Morning Bop,0.429,0.293,-11.17,0.135,0.16,0.953,0.553,209.645
13236003,Early Rise - Radio Edit,DubRocca,Early Rise (Radio Edit),0.784,0.805,-9.211,0.0716,0.00239,0.818,0.361,124.042
219261,Eastside (with Halsey & Khalid),benny blanco,FRIENDS KEEP SECRETS,0.632,0.686,-7.665,0.243,0.549,0.0,0.329,89.949
14730849,Easy Bridge,Starka,I Was Tu,0.45,0.848,-15.48,0.0417,0.00029,0.831,0.697,120.027
13108863,Easy Ka Lang,M Zhayt,Easy Ka Lang,0.79,0.384,-12.607,0.0635,0.694,0.000164,0.298,125.111
204528,Easy Love,Dunisco,Easy Love,0.652,0.69,-4.714,0.0668,0.311,0.0,0.394,99.748
8487930,Easy Money,Sharmoofers,Easy Money - Single,0.895,0.741,-5.8,0.201,0.157,0.000675,0.693,97.995
13171071,Eat The Elephant,A Perfect Circle,Eat The Elephant,0.413,0.528,-8.801,0.0331,0.431,0.078,0.326,199.991
12323271,Eccentric,Keyakizaka46,Masshirona Monoha Yogoshitakunaru (Type A),0.641,0.875,-5.16,0.0522,0.24,0.0,0.609,130.029
23223206,Echo of a Scream,Art of Anarchy,The Madness,0.551,0.955,-3.649,0.119,0.00114,0.00215,0.52,150.013
4498468,Eclipse,Lit Killah,Eclipse,0.715,0.691,-5.405,0.111,0.413,0.0,0.381,93.024
12244840,Ecoutez-moi,Bagarre,CLUB 12345,0.674,0.834,-6.366,0.0469,0.00281,0.272,0.162,113.005
16334722,Ecuador,ArAlViGo,One,0.767,0.515,-10.459,0.0783,0.00312,0.696,0.76,135.018
13099062,Ecuador - Original Radio Edit,Sash!,It's My Life,0.591,0.888,-6.836,0.0354,0.00223,0.699,0.588,132.885
8918155,Ecza Deposu,Emir Can İğrek,Sapa,0.413,0.61,-7.388,0.0332,0.0941,3.25e-05,0.285,139.298
14619746,Eda Eda,El Sawareekh,Eda Eda,0.702,0.943,-1.119,0.162,0.232,0.0,0.828,73.486
8874985,Eden (feat. Dardust),Rancore,Eden (feat. Dardust),0.499,0.782,-6.104,0.14,0.204,0.0,0.641,111.038
19236597,Ederlezi,"K-Billy, Merve Deniz",Ederlezi,0.594,0.877,-8.019,0.0671,0.14,0.0152,0.564,122.014
23215807,Edge of Seventeen,Stevie Nicks,Bella Donna,0.59,0.828,-6.28,0.0439,0.277,5.57e-06,0.636,111.353
11909180,Edharkadi,Dhruv Vikram,Adithya Varma,0.461,0.4,-7.277,0.0341,0.392,0.0,0.416,182.857
20711047,Edinburgh (Attempt No.1),Casadilego,Edinburgh (Attempt No.1),0.34,0.118,-20.487,0.0366,0.958,0.00152,0.229,140.339
339423,Edward Blom,Carl Fredrik Alexander Rask,Edward Blom,0.464,0.827,-6.77,0.48,0.0703,0.0,0.524,159.786
14607141,Een Barkie,Rolf Sanchez,Beste Zangers Seizoen 12 (Aflevering 1 - Hoofdartiest Henk Poort),0.547,0.614,-8.585,0.183,0.138,0.0,0.701,200.229
12023224,Een Eenzaam Avontuur,Vreemde Kostgangers,Nachtwerk,0.477,0.703,-5.878,0.0339,0.215,0.0,0.628,179.803
20507279,Een Liedje,Augustijn,Gin Oge Toe,0.824,0.414,-10.399,0.0354,0.338,1.19e-06,0.683,96.031
18024850,Een Moment,"Marco Borsato, Rolf Sanchez, John Ewbank",Een Moment,0.438,0.645,-6.597,0.0289,0.342,2.15e-05,0.394,149.782
12244740,Eesti muld ja Eesti süda,Ruja,Eesti Pop II,0.405,0.0702,-18.824,0.0402,0.341,0.00338,0.126,126.979
4007603,Ef ég nenni,Helgi Björnsson,Jólagestir Björgvins 3,0.455,0.553,-8.736,0.0267,0.0963,0.0,0.552,161.939
23720827,Efterglow,Erki Pärnoja,Efterglow,0.535,0.248,-15.232,0.0277,0.777,0.907,0.329,131.485
320358,Efterår,Søren Huss,Toppen Af Poppen 2017 synger Caroline Henderson,0.275,0.233,-13.243,0.0328,0.892,0.00138,0.26,139.679
10851893,Eftir 12,Aron Can,Ínótt,0.815,0.547,-8.114,0.114,0.057,1.86e-06,0.658,78.978
1105765,Egal,Michael Wendler,Flucht nach vorn,0.77,0.915,-2.722,0.162,0.000201,0.0005,0.375,131.973
25131484,Eglīte,Livi,Karogi,0.307,0.341,-10.618,0.0359,0.483,4.91e-05,0.186,186.29
182777,Ego,Lali,Soy,0.556,0.756,-3.377,0.0326,0.192,0.0,0.411,89.957
18106103,Ego Gennithika Xana,Antonis Remos,Ego Gennithika Xana,0.576,0.754,-7.783,0.043,0.376,2.07e-05,0.765,131.978
23563519,Egoli (feat. DJ Maphorisa & Stakev),Young Stunna,Notumato,0.826,0.422,-16.504,0.0706,0.0921,0.00947,0.532,112.011
417072,Egy Napom Maradt,Leander Kills,Élet A Halál Előtt,0.46,0.79,-1.181,0.0337,0.00542,0.0,0.287,100.053
19881347,Ehdaa,Mohamed Hamza,Ehdaa,0.773,0.609,-8.833,0.0676,0.0589,0.0,0.428,130.017
14323390,Ehe,Monobrother,Solodarität,0.669,0.66,-7.572,0.286,0.0652,0.0,0.225,89.979
12748889,Ehk Näeme Veel,Levski,Luna,0.413,0.506,-8.632,0.033,0.127,2.44e-06,0.15,142.962
4468543,"Ehkä otin, ehkä en",Matti Nykänen,"Ehkä otin, ehkä en",0.504,0.918,-3.651,0.0525,0.00864,0.0,0.661,130.156
19280727,Ehna Dawla,"Amr Saad, El Madfaagya, Mostafa Shaban",Ehna Dawla,0.849,0.792,-9.487,0.0705,0.0402,0.000396,0.691,110.033
6234478,Ehsas Bared,Mohamed Al Shehhi,Ehsas Bared,0.561,0.584,-6.554,0.229,0.392,0.0,0.837,96.046
3601211,Ei Keegi,Pluuto,Ei Keegi,0.809,0.536,-9.136,0.111,0.0998,0.0,0.861,96.031
1957695,Ei mitää järkee (feat. Gracias),Gettomasa,Ei mitää järkee (feat. Gracias),0.839,0.768,-6.12,0.196,0.235,0.0001,0.507,162.978
20171827,"Ei oo, ei tuu","Suomi Laulaa, Jasmin Michaela",2,0.76,0.787,-5.538,0.0281,0.0888,2.34e-06,0.948,140.023
8078418,Ei pystytty parempaan (feat. Topi Latukka),Ideaali & Jay Who?,Ei pystytty parempaan (feat. Topi Latukka),0.541,0.823,-4.68,0.192,0.0949,0.0,0.421,89.013
23730465,Ei rakkaus kulu käyttämällä,Erika Vikman,Erika Vikman,0.434,0.749,-6.442,0.0314,0.112,0.0,0.546,172.029
21270387,Ei sanota sitä ääneen,Annukka,Ei sanota sitä ääneen,0.617,0.441,-8.1,0.0301,0.00176,0.121,0.124,83.447
12660978,Ei siin (feat. Lauri Haav),Lyttä,Ei siin (feat. Lauri Haav),0.842,0.597,-6.865,0.324,0.065,0.0,0.369,139.975
19012726,Ei tää voi olla elämää (feat. Pehmoaino),Keko Salata,Asioilla on tapana järjestyä,0.847,0.69,-6.939,0.0534,0.609,0.00161,0.686,120.05
11770447,Eight Fifteen,Kyle Dixon & Michael Stein,Stranger Things 2 (Soundtrack from the Netflix Original Series),0.193,0.0483,-20.843,0.0561,0.971,0.991,0.0309,152.721
200860,Eilen Me Naura,"Musta Barbaari, Seksikäs-Suklaa",Eilen Me Naura,0.895,0.618,-7.524,0.144,0.0186,0.0,0.909,126.008
12171841,Eimai Allou,Melisses,Eimai Allou,0.697,0.811,-5.056,0.0402,0.076,0.0,0.52,109.988
4085308,Eime Enas Allos - Original,Nino Xypolitas,Epireastika,0.644,0.996,-5.938,0.103,0.00346,1.13e-06,0.517,142.995
8948775,Ein Anleggsslusk,Tomgang,Ein Anleggsslusk,0.563,0.653,-7.328,0.0464,0.068,0.000357,0.613,164.048
12167576,Ein letztes Wienerlied,Wanda,Niente,0.203,0.287,-7.29,0.0307,0.884,2.15e-05,0.121,76.992
12170661,Eini Strákur (feat. Helgi Sæmundur),Huginn,Eini Strákur (feat. Helgi Sæmundur),0.712,0.633,-9.904,0.0988,0.156,0.0,0.57,119.111
7795108,Einmal im Leben,Wincent Weiss,Einmal im Leben,0.658,0.73,-6.603,0.0625,0.335,0.0,0.681,148.029
20173093,Einn dag í einu,krassasig,Einn dag í einu,0.749,0.599,-7.847,0.0326,0.211,0.0026,0.763,137.99
21755919,Einn í nótt,Retro Stefson,Scandinavian Pain,0.749,0.656,-6.204,0.0399,0.0454,6.76e-05,0.37,120.026
5866978,Eins og vá,Ezekiel Carl,Ísbíllinn Vol 2,0.764,0.645,-9.691,0.0886,0.155,0.0234,0.321,158.106
5886328,Einsam i lag,"Daniel Kvammen, Eva Weel Skram",Einsam i lag,0.635,0.721,-7.069,0.0522,0.0331,1.38e-06,0.489,124.99
3025141,Either,"Poo Bear, Zara Larsson",Poo Bear Presents: Bearthday Music,0.745,0.586,-8.49,0.145,0.288,0.00454,0.61,99.304
6482744,Eitt Krækiber Í Helvíti,kef LAVÍK,Blautt Heitt Langt Vont Sumar,0.812,0.567,-5.938,0.0525,0.187,0.0,0.613,119.998
13548512,Ejemplo De Amor,Luister La Voz,Ejemplo De Amor,0.794,0.867,-4.172,0.149,0.155,0.0,0.888,93.013
17610854,Ejpol,Ajlitol,Ejpol,0.159,0.0105,-41.41,0.0541,0.995,0.973,0.157,136.255
19709773,Ek Is Broke,Loufi,Ek Is Broke,0.644,0.544,-8.564,0.51,0.0512,8.09e-06,0.27,87.371
13439435,"Ek Lewe, Ek Belowe","Francois van Coke, Die Heuwels Fantasties",En Vriende,0.466,0.846,-5.248,0.0462,0.000267,0.00345,0.313,139.934
11858959,Ek Weet Al Lankal,"Demi Lee Moore, Bobby Van Jaarsveld",Ek Weet Al Lankal,0.611,0.663,-4.916,0.035,0.0655,0.0,0.361,100.028
9690634,Ek Wil 'n Huis Wees,Spoegwolf,See,0.608,0.652,-10.787,0.0319,0.116,0.0377,0.448,135.004
14604478,Ek is meer werd,John James,Ek is meer werd,0.697,0.78,-6.447,0.144,0.326,0.0,0.651,149.947
14120501,Ekki Angra Mig,Luigi,Ekki Angra Mig,0.872,0.431,-12.432,0.505,0.0152,0.0,0.373,156.972
4909164,Ekki fara,"Ezekiel Carl, Whyrun",Næstur Upp,0.809,0.344,-8.612,0.0706,0.429,0.0,0.187,106.937
17297175,Ekki stinga mig af - Live frá Kaplakrika,Friðrik Dór,Í síðasta skipti: Friðrik D'or í Kaplakrika 06.10.18,0.372,0.227,-15.523,0.0484,0.796,0.0,0.442,74.089
24553183,Eksik Şarkı,Onur Özdemir,Hayata,0.502,0.889,-3.631,0.0411,0.158,0.00552,0.344,98.04
2500024,Ekstra,KESI,Ekstra,0.765,0.668,-5.667,0.111,0.088,0.0,0.714,143.987
18844391,Eksynyt oon,Petrus Kähkönen,Frozen 2 (Alkuperäinen Suomalainen Soundtrack/Deluxe Edition),0.472,0.472,-5.951,0.026,0.652,0.0,0.264,75.57
20580039,El 24 - Corrido,Banda Sinaloense MS de Sergio Lizárraga,"Corridos Matones, Mi Compa",0.801,0.636,-3.958,0.0423,0.583,2.03e-05,0.974,117.516
191774,El 7 de Septiembre,Mecano,Aidalai,0.614,0.528,-9.635,0.0312,0.729,0.0839,0.368,90.965
17264939,El 7akode,"3enba, G. Oka",El 7akode,0.877,0.826,-6.525,0.132,0.343,3.84e-06,0.738,117.993
14073795,El Adiós,Francy,El Adiós,0.752,0.678,-3.884,0.0353,0.605,0.0,0.764,97.984
13989904,El Ahijado Consentido,Jesus Ojeda,Fiesta Privada,0.556,0.631,-10.138,0.0705,0.535,0.0,0.912,115.051
7589284,El Aire / La Guitarra,Maihuen de los Angeles,Las Mejores Cuecas Con Maihuen de los Angeles,0.734,0.459,-11.253,0.0407,0.509,0.0,0.439,115.164
21054590,El Alacrán,Sandy & Papo,La Historia,0.93,0.726,-8.919,0.0561,0.0309,0.0103,0.819,131.078
17196221,El Amor De Tu Vida,"Carin Leon, Conjunto Primavera",El Amor De Tu Vida,0.542,0.489,-7.89,0.0573,0.378,0.0,0.674,125.336
14734456,El Amor En Carro,Julio Chaidez,Usted Dirá,0.587,0.453,-5.005,0.0433,0.611,1.08e-05,0.881,148.162
19005636,El Amor En Los Tiempos Del Perreo,Piso 21,El Amor En Los Tiempos Del Perreo,0.908,0.683,-3.974,0.0573,0.052,3.53e-05,0.734,133.997
13195328,El Amor Mas Grande Del Planeta,Orquesta la Fuga de Cali,El Amor Mas Grande Del Planeta,0.744,0.851,-4.538,0.0365,0.611,2.61e-05,0.911,157.332
13862553,El Amor Que Querías,Juan Angel,El Amor Que Querías,0.432,0.57,-6.661,0.0288,0.0562,0.0,0.148,150.49
11854650,El Amor Ya Va a Llegar,Bestia Bebé,Las Pruebas Destructivas,0.579,0.811,-9.739,0.0286,0.000315,0.000804,0.621,122.938
262594,El Amor de Mi Vida,La Adictiva Banda San José de Mesillas,El Amor de Mi Vida,0.692,0.503,-6.715,0.033,0.0332,0.0,0.786,129.778
22327285,El Anciano y el Niño,Cheo Gallego,El Anciano y el Niño,0.697,0.718,-5.762,0.327,0.556,2.61e-05,0.787,85.763
23253160,El Anden,"Bajofondo, Mala Rodríguez",Mar Dulce,0.804,0.699,-5.391,0.0966,0.193,0.00296,0.75,94.993
21260725,El Anhelo - Bulerías,"Israel Fernández, Diego del Morao",Amor,0.694,0.794,-7.177,0.0521,0.717,0.0117,0.788,119.961
24242414,El Baile,IZAL,Copacabana,0.562,0.85,-5.092,0.0609,0.0487,0.0,0.581,149.946
7032353,El Baile De Los Que Sobran,Los Prisioneros,Pateando Piedras,0.814,0.621,-12.274,0.0533,0.297,2.5e-05,0.646,117.331
21752005,El Baile del Triky Triky,Hakka Mix,El Baile del Triky Triky,0.73,0.842,-6.145,0.257,0.00261,0.00946,0.605,101.637
15037820,El Barrio de la Alegría,"Barroso, Haze",El Barrio de la Alegría,0.772,0.807,-4.923,0.118,0.279,0.0,0.776,93.98
2529825,El Beso,Mon Laferte,El Beso,0.731,0.881,-4.318,0.136,0.0959,7.92e-06,0.612,103.129
7086877,El Bombón,Los Palmeras,Un Sentimiento,0.74,0.768,-5.037,0.0603,0.199,0.0,0.867,164.145
7123739,El Burrito de Belen (El Burrito Sabanero),La Rondallita,"Navidad Clásicos 25 Exitos - Ave Maria, Pastores a Belén, Blanca Navidad, El Arbolito, Navidad para Rockear y Mas",0.738,0.448,-10.331,0.0429,0.353,0.00143,0.92,104.993
12073055,El Caribe,"Yastice, Nagazaky",El Caribe,0.747,0.849,-5.429,0.0572,0.0264,0.0,0.738,127.958
13306540,El Castigo,"Los Master Plus, Sabino",El Castigo,0.811,0.668,-6.411,0.0421,0.136,0.0,0.754,91.013
18121770,El Chacombo,"\"Oscar Avilés, Arturo \"\"Zambo\"\" Cavero\"",El Chacombo,0.71,0.923,-8.963,0.131,0.561,0.429,0.884,131.345
25958578,El Chimbita,"Alejandro González, Diego Monroy",El Chimbita,0.793,0.663,-2.691,0.0343,0.571,0.0,0.952,130.008
1143466,El Circo,El Fantasma,El Circo,0.834,0.533,-3.113,0.163,0.567,0.0,0.772,120.962
1039805,El Clavo,Prince Royce,El Clavo,0.827,0.78,-3.315,0.133,0.0435,0.0,0.658,80.015
18871273,El Colesterol,Grupo Koraje,Una Máquina,0.791,0.678,-6.867,0.0461,0.347,0.0,0.96,89.911
12176076,El Corazón Me Arde,Andrés Suárez,Desde una Ventana,0.69,0.623,-5.786,0.029,0.033,1.01e-06,0.715,128.993
19238411,El Cuartetazo,Los Wawanco,50 Años De Fiesta,0.757,0.477,-10.16,0.0577,0.156,0.0,0.975,141.934
15049813,El Cuarto de Tula,Buena Vista Social Club,Buena Vista Social Club,0.552,0.664,-13.167,0.0454,0.595,0.000409,0.858,104.776
169042,El Cucut,Esquirols,Fent Camí,0.709,0.152,-14.098,0.0977,0.744,0.0,0.484,107.156
167348,El Cuerpo Tuyo,La Sandonga,Solo Pa Que Te Muevas,0.538,0.676,-6.026,0.0599,0.622,3.23e-05,0.795,100.963
13548516,El Culichupao,John Jairo Perez,El Culichupao,0.902,0.802,-4.694,0.04,0.505,0.0,0.961,100.011
7531198,El Derecho de Vivir en Paz,Músicxs De Chile,El Derecho de Vivir en Paz,0.462,0.449,-7.012,0.0262,0.497,1.44e-05,0.348,151.891
13123000,El Dia Que Me Quieras,Poli y Prietto,Boleros y Canciones,0.4,0.367,-10.992,0.0305,0.476,2.65e-05,0.278,87.327
6716920,El Diario De Un Borracho,Aniceto Molina,El Condor Legendario,0.754,0.703,-5.593,0.0584,0.129,1.72e-05,0.959,95.335
23348674,El Duelo,Autobus,Maquina Destruccion,0.545,0.927,-5.764,0.0274,0.0117,6.77e-05,0.7,80.985
11756315,El Día Que Me Quieras,Diego El Cigala,Cigala & Tango,0.632,0.574,-6.929,0.0568,0.727,2.57e-05,0.422,108.571
13298516,El Error De Tu Adios,Marques,El Error De Tu Adios,0.768,0.65,-6.095,0.112,0.436,0.0,0.559,94.976
158816,El Farsante,Ozuna,Odisea,0.735,0.703,-4.249,0.0611,0.2,0.0,0.323,120.007
3515104,El Fin del Mundo,"La La Love You, Axolotes Mexicanos",El Fin del Mundo,0.6,0.866,-4.599,0.0477,0.000839,0.0,0.676,127.056
23238244,El Futuro Es Nuestro (feat. Goran Bregovic),"Residente, Goran Bregović",Residente,0.527,0.891,-4.595,0.186,0.0141,0.0,0.585,139.822
261043,El Gemeza,"Marwan Pablo, Molotof Music",El Gemeza,0.604,0.598,-8.95,0.0462,0.238,0.0,0.408,117.996
13236641,El Gerontocida,Los Tontos,Los Tontos,0.644,0.771,-7.869,0.127,0.139,9.5e-06,0.588,149.212
168339,El Gil de Tu Ex,Santaferia,El Gil de Tu Ex,0.774,0.77,-3.074,0.0426,0.49,1.25e-06,0.874,91.995
13107994,El Grito - En Vivo,"Bohemia Suburbana, Kontra",El Grito (En Vivo),0.498,0.922,-6.006,0.0695,0.00471,0.00285,0.429,88.033
8003121,El Güero,Marca MP,El Güero,0.839,0.475,-10.036,0.0655,0.222,9.31e-06,0.771,109.266
286316,El Güero (Feat. Marca MP),Grupo Firme,El Güero (Feat. Marca MP),0.625,0.554,-5.531,0.0618,0.417,0.0,0.846,111.911
15402606,El Harafeesh,Batistuta,El Harafeesh,0.614,0.453,-9.743,0.0998,0.184,0.0,0.195,199.959
14619806,El Hob Fein,Marwan Pablo,CTRL,0.752,0.279,-17.669,0.0534,0.141,0.00125,0.329,97.022
12723040,El Hombre Lapa - Tema original de la película La Tribu,"Joaquín Oristrell, Kevin Gallego, Vicente Ortiz Gimeno",La Tribu B.S.O.,0.642,0.853,-5.892,0.282,0.0101,0.0,0.893,180.034
11852508,El Latido de mi Corazón,Luis Ángel Gómez Jaramillo,Coco (Banda Sonora Original en Español),0.397,0.384,-6.689,0.0567,0.84,0.0,0.402,173.598
14387285,El León Rey Duerme Ya,"Luis Leonardo Suárez, Seth Rogen",El Rey León (Banda Sonora Original en Español),0.717,0.334,-15.157,0.132,0.733,0.0,0.865,138.06
7584660,El Lobo Chilote,Hector Pavez,Música Chilena,0.393,0.498,-6.318,0.0354,0.0881,0.000109,0.38,164.299
308907,El Malo,Aventura,The Last,0.812,0.514,-10.648,0.0537,0.157,0.0,0.699,125.965
12245677,El Mango Relajado,Wapayasos y Horripicosos,"Grandes Éxitos de Wapayasos y Horripicosos, Vol. 2",0.936,0.654,-6.31,0.0635,0.566,1.1e-06,0.936,113.928
20677336,El Marcador,"Martin Lora, Lito Kirino",El Marcador,0.792,0.459,-6.325,0.151,0.411,0.0,0.389,100.049
7098499,El Merecumbe,"Los Melódicos, La Billo's y Los Melodicos","La Billo's y Los Melodicos de coleccion, vol.1",0.729,0.392,-9.076,0.0748,0.609,0.0761,0.927,132.834
6209258,El Mudo - Remix,"Quimico Ultra Mega, Bulin 47, Ceky Viciny, El Crok",El Mudo (Remix),0.917,0.823,-3.572,0.0764,0.185,0.000168,0.926,107.016
14077926,El Mundo Tras el Cristal,La Guardia,Vamonos,0.679,0.723,-10.456,0.0399,0.245,0.0,0.821,106.734
14807961,El Niagara En Bicicleta,Juan Luis Guerra 4.40,Recopilacion,0.699,0.835,-7.677,0.0717,0.527,1.86e-05,0.882,125.268
13856142,El Niagara en Bicicleta,Juan Luis G,El Niagara en Bicicleta,0.714,0.835,-7.69,0.0731,0.45,4.58e-06,0.88,125.327
15000790,El Norte,Ricardo Andrade y Los Últimos Adictos,Sobredósis,0.584,0.484,-9.662,0.0335,0.64,0.0,0.28,130.007
16005922,El Otro Yo,Polache,El Otro Yo,0.777,0.937,-4.263,0.0595,0.0448,1.78e-06,0.901,111.996
18847794,El Pasado Está Olvidado,"Dharius, C-Kan, Tiro Loko",El Pasado Está Olvidado,0.712,0.517,-7.842,0.109,0.74,0.0,0.75,69.989
20263121,El Peor Para Vos,Rodrigo Zarco,El Peor Para Vos,0.562,0.536,-11.271,0.0286,0.13,0.000332,0.423,143.985
7067613,El Pequeño Tamborilero,Coro Navidad Blanca,Villancicos Populares,0.492,0.259,-12.463,0.0321,0.713,0.26,0.279,132.853
12767763,El Perfume,David Monsalve,El Perfume,0.657,0.512,-9.157,0.0399,0.698,0.000847,0.438,138.017
21785612,El Pescador,Totó La Momposina,La Candela Viva,0.488,0.714,-9.124,0.0974,0.77,0.0,0.858,168.904
18583019,El Porteñito,Banda La Bocana,Grandes Éxitos,0.728,0.798,-6.413,0.0491,0.0474,2.2e-06,0.967,109.252
7615511,El Que No Salta Es Paco,"Tracy McGrady, El Futuro Fuera De Orbita",El Que No Salta Es Paco,0.869,0.716,-6.121,0.169,0.514,0.00441,0.495,120.15
19228932,El Regalo,Gilberto Daza,El Regalo,0.645,0.871,-3.108,0.0439,0.0933,9.88e-05,0.554,94.953
13102748,El Rehén,"Xantos, Piso 21",El Rehén,0.803,0.472,-9.177,0.321,0.0316,1.96e-05,0.599,173.916
