title,artist,album,language_id,scaled_vectorized_features_str
112,PRO8L3M,WIDMO,-2.0,"3.9618475156589086,2.491473727876344,-2.2504740372790293,0.6783435191970251,0.3328052686810299,0.0,0.7487713775346581,4.887907347828767,-0.2769906204992498"
1136,Issjames,Emotional Quotient,-2.0,"4.820573085555421,2.192110605534613,-3.165264909154063,0.49352537474514097,0.35323764209641045,0.07253341554064341,0.3849021406989956,3.486749089973001,-0.2769906204992498"
12 Horas (Ao Vivo),Dilsinho,12 Horas,-2.0,"3.760177116668061,2.8004937251323248,-1.8514283214036744,0.42041050441252753,2.8778478488442856,0.0,1.4638901088879832,4.949459548662941,-0.2769906204992498"
13 Beaches,Lana Del Rey,Lust For Life,-2.0,"2.699781147780701,1.9410318577641288,-2.5062725730965645,0.3594814458020163,1.9254914608392575,0.3458107205705323,0.9969596431219885,5.0229734519821685,-0.2769906204992498"
14 (Feat. 屁孩Ryan & 柯政宏),盧子杰 James Lu,14 (Feat. 屁孩Ryan & 柯政宏),-2.0,"3.890287051500866,2.515615915161968,-3.1071917280495422,0.3655743516630674,0.3809425552020113,1.9052791546943655E-4,1.434444043479317,2.650476129064512,-0.2769906204992498"
16 Marzo (feat. Gow Tribe),Achille Lauro,16 Marzo (feat. Gow Tribe),-2.0,"3.1876934034037196,2.9453468488460657,-1.3774405480077223,0.30159884012203064,0.741106425574822,0.0,0.9506872546226558,4.5304512240042465,-0.2769906204992498"
16號愛人 (觀眾大合唱),Joey • My Secret • Live 現場觀眾,Joey • My Secret • Live,-2.0,"2.9925285011545126,2.288679354677107,-2.78612999822883,0.3178465890848336,1.2536473180284373,3.478539153744941E-4,1.1063307432113207,4.603790758482585,-0.2769906204992498"
17 (feat. Joshua and DK of SEVENTEEN),Pink Sweat$,17 (feat. Joshua and DK of SEVENTEEN),-2.0,"4.00088049610875,1.8492915460787593,-2.371321561767962,0.6062441331745868,0.3878687834784115,0.0,1.2872137164359851,4.511200903969989,-0.2769906204992498"
17 GB,Mjut,9,-2.0,"3.2137153903702806,2.5204443526190925,-2.614399305534031,0.25387107754379684,0.0876167876964626,0.11492970772285047,1.0642649354846545,3.3131823457510845,-0.2769906204992498"
18,One Direction,FOUR (Deluxe),-2.0,"4.430243281057007,2.8101506000465744,-2.1459423112908906,0.3178465890848336,0.7618851104040226,0.0,0.9296543507593227,4.3256724572630185,-0.2769906204992498"
18 and Life,Skid Row,Skid Row,-2.0,"3.031561481604354,3.1288274722168046,-3.069858968768064,0.28433560684905246,0.007965162517860237,7.610900644757653E-5,1.2830071356633186,3.1538092251776155,-0.2769906204992498"
180,"Alok, Mc Davi, MC Marks, Mc Dricka, MC Hariel, MC Leozinho ZS, Dj Victor",180,-2.0,"3.051077971829274,2.7425524756468285,-2.287530257602867,0.6356931781696672,0.33661469423304996,0.0,1.0179925469853217,3.484552042577787,-0.2769906204992498"
180 Degree,BEN,180˚,0.0,"3.480440756777531,2.4769884155049704,-1.404541365856499,0.3239394949458847,2.3618438422524703,0.0,0.7277384736713249,4.654985450167891,0.0"
1983...(A Merman I Should Turn to Be),Jimi Hendrix,Electric Ladyland,-2.0,"2.3224623367655672,3.2929943457590443,-2.546094182996808,1.0764133687856985,0.5506351479738164,0.031107640890318193,0.9633069969406557,4.821577440754208,-0.2769906204992498"
1990s Utopia,"Taco Hemingway, Kacha",Jarmark,-2.0,"4.150506921166476,2.7860084127609506,-2.5297783844960136,1.5333813083645327,1.818134922555054,8.734657786936635E-5,1.4176177203886504,4.883722495647407,-0.2769906204992498"
1999 Pt. 4 (AloAlo),Haftbefehl,Das weisse Album,-2.0,"3.7471661231847806,2.1148556062206176,-2.7136767913269986,0.49352537474514097,0.976598186972429,0.05720945451093001,0.34662225566772936,4.741019036263023,-0.2769906204992498"
1999 Pt. 6 (Gabriel vs. Luzifer),Haftbefehl,1999 Pt. 6 (Gabriel vs. Luzifer),-2.0,"4.326155333190763,2.380419666362476,-2.6113573769999845,0.6631112545443972,2.2094668201716656,4.0966055819433806E-5,0.5763015658553268,4.290519698939592,-0.2769906204992498"
2 AM (Prod. DNTST & Berg),Emma Sameth,2 AM (Prod. DNTST & Berg),-2.0,"3.5259792339690126,2.6121846643044617,-2.333159185613562,0.4975873119858418,2.5834831470972768,0.0,0.4921699504019944,4.191826934995847,-0.2769906204992498"
2 Much,Justin Bieber,Justice,-2.0,"3.792704600376262,2.143826230963366,-2.3785115746666174,0.4630608454398854,2.053626683952661,0.0,0.7024989890353254,4.1705539364072655,-0.2769906204992498"
2 Sails,Thalab,2 Sails,-2.0,"5.05477096825447,2.467331540590721,-2.3627488540811044,0.8540223048573324,1.6899996994416502,0.04214089283171184,0.2742690663778635,5.093278968629022,-0.2769906204992498"
2+1=1,李靖筠,2+1=1,-2.0,"3.643078175318537,2.0231152945352484,-2.787512693017033,1.584155523873292,2.091720939472862,0.0,0.7571845390799913,4.809580864500974,-0.2769906204992498"
2000 Meter I Frit Fald,Katinka Band,2000 Meter I Frit Fald,-2.0,"3.9878695026254696,2.042429044363747,-3.245737745827472,0.2731652794371254,0.3878687834784115,2.6101813620611818E-5,0.5636818235373269,3.590114938852599,-0.2769906204992498"
2000 Miles,Justin Tyler,2000 Miles,-2.0,"2.3159568400239268,2.766694662932452,-1.8505987045307526,0.466107298370411,0.10146924424926301,0.0,1.0516451931666546,5.203131338389729,-0.2769906204992498"
2018: Odisea en el Espacio,Taburete,2018: Odisea en el Espacio,1.0,"3.6235616850936165,3.119170597302555,-1.3511693470318675,0.3168311047746584,1.6207374166776483,0.0,1.8214494745646457,4.890034647687625,0.1384953102496249"
2050,Luan Santana,2050,-2.0,"1.8605720681091098,2.3755912289053516,-2.3306703349947973,0.3290169164967606,0.8830941052410263,0.0,1.379758493434651,5.967320220474287,-0.2769906204992498"
21 Days,Scott Helman,Hôtel de Ville,-2.0,"4.144001424424836,2.872920286989195,-2.2985918159084897,0.27418076374730055,1.8112086942786538,1.506856167921817E-4,0.7908371852613243,5.087141185429693,-0.2769906204992498"
214,Rivermaya,Greatest Hits,0.0,"3.4934517502608116,2.708753413446956,-1.9249876841360682,0.30159884012203064,1.4648972804586435,8.377098696243323E-6,1.0179925469853217,2.7246875077473,0.0"
214 - From Alone/Together,JM De Guzman,214 (From Alone/Together),0.0,"2.2834293563157257,1.6899531099936442,-2.4504117036531676,0.2955059342609795,0.9281145890376277,0.0,0.8581424776239901,2.775533461750827,0.0"
21st Century Boy,Mustii,21st Century Boy,-2.0,"3.7211441362182196,2.0713996691064955,-2.518993365148031,0.32495497925605993,1.717704612547251,1.4302363627732503E-4,0.5678884043099935,3.1361979722477247,-0.2769906204992498"
22 settembre,Ultimo,22 settembre,6.0,"2.9925285011545126,2.356277479076853,-1.7214550113126021,0.37471371045464413,0.606044974185018,0.0,1.434444043479317,5.120166643894261,0.8309718614977493"
23 de Junio,Vetusta Morla,"Mismo Sitio, Distinto Lugar",1.0,"2.875429559804988,2.2838509172199823,-2.386531204438194,0.40010081820902377,2.1332783091312635,5.976344801588225E-6,2.3009996826486403,6.028942168844816,0.1384953102496249"
234,7u,234,-2.0,"3.480440756777531,2.2162527928202365,-3.9558897890484777,0.6976377210903536,0.0011913112635408354,0.004117037529982999,0.3941566183988622,6.138515548460099,-0.2769906204992498"
24 Carats,Monsieur Nov,Evo 2,-2.0,"3.038066978345994,2.7763515378467014,-2.961455697372957,1.5333813083645327,1.0874178393948324,0.0,1.7877968283833128,3.5144388619063345,-0.2769906204992498"
24.19,Childish Gambino,3.15.20,-2.0,"3.4999572470024516,2.2355665426487352,-3.7534632720555745,0.38588403786657116,0.3276105974737297,0.0015528280510109576,0.87076221994199,5.228519441623313,-0.2769906204992498"
241 (My Favorite Song),Rivermaya,Rivermaya Greatest Hits 2006 (The Ultimate Collection),-2.0,"4.560353215889811,1.5064724866229058,-2.13128574653594,0.26504140495572387,2.185225021204265,1.0931092201195556E-5,0.6982924082626587,4.539134792280569,-0.2769906204992498"
246,"Aftrparty, Jordan Corey",246,-2.0,"2.7388141282305427,2.872920286989195,-1.7640420107892512,1.3810586618382548,1.34022517148344,0.0031465199981011507,0.8917951238053231,2.8837467644071677,-0.2769906204992498"
24H - Original,"LyLy, Magazine",24H (Original),-2.0,"4.983210504096427,2.9839743485030636,-2.334541880401765,0.7402880621177116,1.7731144387584528,2.0585187649914993E-4,0.4879633696293278,4.184363948605754,-0.2769906204992498"
24H. - Original,"LyLy, Magazine",24H. (Original),-2.0,"4.983210504096427,2.9839743485030636,-2.334541880401765,0.7402880621177116,1.7731144387584528,2.0585187649914993E-4,0.4879633696293278,4.184363948605754,-0.2769906204992498"
24h,Lyly,24h,-2.0,"4.963694013871507,2.9888027859601882,-2.3303937960371566,0.7311487033261348,1.8215980366932543,2.4569417517640476E-4,0.4921699504019944,4.184329074837576,-0.2769906204992498"
27 Days,Micky Skeel,27 Days,-2.0,"3.617056188351976,2.1389977935062414,-1.829858282707709,0.5290673256012726,1.1220489807768335,0.0,0.5005831119473275,2.5680345410917154,-0.2769906204992498"
2AM,Cubita,2AM,-2.0,"3.3958692991362076,2.530101227533342,-3.291090134880527,0.4061937240700749,1.3090571442396388,0.014557762978227726,1.3418992664806513,3.2438881683813947,-0.2769906204992498"
2U (feat. Justin Bieber) - R3HAB Remix,David Guetta,2U (feat. Justin Bieber) [R3HAB Remix],-2.0,"3.2202208871119207,3.12399903475968,-1.7585112316364397,0.3706517732139433,0.007307170831602217,0.0,1.4512703665699833,5.056277900592161,-0.2769906204992498"
"3 1 0 7 7 - W/N ft. ( titie, Duongg )",W/N,"3 1 0 7 7 - W/N ft. ( titie, Duongg )",-2.0,"4.573364209373091,2.399733416190975,-2.458984411340025,0.29956787150168024,1.9047127760100568,0.0020585187649914995,1.0348188700759882,4.1874677139735965,-0.2769906204992498"
3 сентября,Mikhail Shufutinsky,The Best,3.0,"3.6235616850936165,2.573557164647464,-2.470045969645649,0.28535109115922763,1.613811188401248,0.0031209800630516283,1.135776808619987,4.728534227255298,0.41548593074887463"
3.30,Vesta,3.30,-2.0,"3.376352808911287,0.7725499931399518,-3.089216695802904,0.3645588673528922,0.23722331846670708,0.8274938956045234,1.0558517739393212,4.113988684422546,-0.2769906204992498"
35,Taco Hemingway,Szprycer,-2.0,"1.7174511397930246,3.2447099711877976,-2.5452645661238864,2.7519624805747576,1.3990981118328416,0.8683577916837592,0.6982924082626587,2.5877730938804637,-0.2769906204992498"
365日,Mr.Children,SENSE,-2.0,"2.6021986966560977,2.3852481038196007,-1.8027574648589324,0.3005833558118554,1.8319873791078545,0.0,0.816076669897324,4.730487158273266,-0.2769906204992498"
