title,artist,album,language_id,scaled_vectorized_features_str
1998 (Delicious),Peace,EP Delicious,-2.0,"3.0575834685709147,3.4137052821871614,-2.067681786278607,0.42548792596340346,0.03463114138200103,3.458107205705323,0.694085827489992,4.2560644159797265,-0.2769906204992498"
2 Million Ways - Sem Thomasson Remix,C-Mos,2 Million Ways (The Remixes),-2.0,"5.009232491062988,4.364907461240727,-1.8901437754733552,0.6417860840307184,0.022925815594884682,3.810558309388731,3.0834237063646315,4.324800613058568,-0.2769906204992498"
2 Souls,"Timelock, Impact",2 Souls,-2.0,"2.4460667748567317,3.7372105918145166,-1.6924184207603414,0.574764119559156,0.00304061421333969,4.5205685037654515,0.379433585694529,4.811743038128011,-0.2769906204992498"
2127,Eminence,Hollow Mind - EP,-2.0,"5.093803948704312,2.221081230277361,-4.101349280767423,0.7128699857429814,0.567950718664817,4.7197799971517265,0.7235318928986583,4.255157698007098,-0.2769906204992498"
3 to Leave,Magni_pt,Chill,-2.0,"5.002726994321348,1.1395112398814287,-4.846621771608782,0.9393229869120482,0.13055940301014388,4.44905668562679,1.6742191475213142,4.568951864072761,-0.2769906204992498"
303 State,"Ramon Tapia, Kai Tracid",303 State,-2.0,"4.729496131172457,4.500103710040219,-1.4509999107401164,0.9951746239716835,0.026804503429668797,4.239629218220706,0.6604331813086591,4.637897303760671,-0.2769906204992498"
35 Sounds,DollarxMason,Fourty Bills,0.0,"5.59472719781061,2.3417921667054786,-4.934008082223205,2.0309686203503747,0.03102950267827292,4.168117400082044,3.78171611462729,5.984338619345151,0.0"
363N63,King Krule,King Krule,-2.0,"2.725803134747262,2.5107874777048433,-3.8602073097048377,0.42548792596340346,1.9947537436032592,4.581864347884306,0.39710122493972877,6.833480000711324,-0.2769906204992498"
3adyani Bel Gros - Remix Master T,Cheb Bello,3adyani Bel Gros (Remix Master T),-2.0,"4.3716938103822445,3.7999802787571375,-1.8453444643355814,0.4589989081991846,0.3497745279582104,2.773636946378125,2.4987089789639714,3.208107682230765,-0.2769906204992498"
3ayz Fin,Marwan Pablo,3ayz Fin,-2.0,"4.078946457008433,3.0660577852741833,-2.1816158368265253,1.3810586618382548,0.08519260779972253,3.5347270108538895,1.2072886817553194,5.16173617556244,-0.2769906204992498"
4 x 4,Endgrain,4 x 4,-2.0,"5.236924877020397,4.727040270525079,-1.5204111891079015,0.5686712136981049,0.011393645514678339,4.479704607686216,3.218034291089963,4.463912074320619,-0.2769906204992498"
40 Rods to the Hogs Head,Tera Melos,Drugs To The Dear Youth,0.0,"2.5176272390147747,4.109000276013118,-1.915861898533929,0.6945912681598281,0.024207167826018717,4.086389607923572,0.5973344697186598,4.251844690030188,0.0"
47.48,Childish Gambino,3.15.20,-2.0,"4.430243281057007,2.882577161903445,-3.4907512622970245,0.6468635055815943,1.3090571442396388,2.9728484397643986,2.0443982555159765,5.161945418171507,-0.2769906204992498"
4U,Jordan Comolli,4U,-2.0,"3.916309038467427,2.64115528904721,-1.4944165270896872,0.8723010224404859,0.010943440676712326,2.416077855684812,1.1147439047566539,4.5329621353130625,-0.2769906204992498"
4ware,deadmau5,W:/2016ALBUM/,-2.0,"4.8010565953305,3.43301903201566,-2.49908256019791,0.4488440650974328,0.9939137576634295,4.423516750577267,2.6922116945066357,4.463563336638838,-0.2769906204992498"
5 Seconds Before Sunrise,"VER:WEST, Tiësto",5 Seconds Before Sunrise,0.0,"4.2155618885828785,3.978632464670751,-2.290572186136913,0.30464529305255617,0.02663134772275879,4.832155711369624,1.7877968283833128,4.254495096411716,0.0"
"5, 6, 7, 8",Steps,The Collection,0.0,"4.625408183306213,4.8139521447533244,-1.460402235299896,0.3919769437276223,0.059219251763221764,3.1056561020219147,3.987838572487954,4.88386199072012,0.0"
50//50,Vantage,Metro City,-2.0,"5.445100772752884,3.3799062199872885,-1.9943989625038534,0.5138350609486447,0.21402045374076636,4.341788958418795,1.6826323090666475,4.3291947078489965,-0.2769906204992498"
52Hz,"Sokół, Duit",NIC,-2.0,"3.844748574309384,3.7323821543573916,-1.945451567001471,0.45696793957883425,0.09523563880050283,2.1095986350905442,0.6478134389906592,4.152803188404662,-0.2769906204992498"
618 - Kölsch Mix,Gui Boratto,618,4.0,"4.3716938103822445,3.2447099711877976,-3.0325262094865857,0.4376737376855057,0.013956349976946414,4.44905668562679,0.23388589096026396,4.393606557673767,0.5539812409984995"
66 - Mixed,"Felo Le Tee, Myztro",Amapiano X Sax8D (DJ Mix),-2.0,"5.035254478029549,3.6744409048718953,-2.5350326246911847,0.37877564769534483,0.0026977659136578802,2.2015424012688247,3.020324994774632,4.057632675046895,-0.2769906204992498"
75 Tusen,Hydra,75 Tusen,-2.0,"5.015737987804629,3.2447099711877976,-2.306058367764786,1.1373424273962098,1.9220283467010573,4.387760841507935,1.7920034091559793,4.465411646352272,-0.2769906204992498"
7Even,TaxKiller,7Even,-2.0,"5.197891896570556,4.1379709007558665,-1.4993942283272175,0.5808570254202071,3.7747944106381124E-4,4.091497594933477,0.639400277445326,4.395001508400886,-0.2769906204992498"
7th Sevens,Bonobo,Migration,-2.0,"4.2676058625160005,3.152969659502428,-3.2861124336429963,0.40213178682937417,0.09731350728342289,4.382652854498031,0.8371095737606571,4.1150697712360635,-0.2769906204992498"
909s & Heartbreaks,Rambo,909s & Heartbreaks,0.0,"4.9441775236465855,4.205569025155612,-2.660857850417648,0.6255383350679153,0.007895900235096235,4.071065646893859,3.3231988104066286,4.32371952624505,0.0"
90s Babies,Coals,Tamagotchi,-2.0,"2.725803134747262,1.7527227969362653,-3.762312518700073,0.25996398340484794,0.24553479239838732,4.43884071160698,0.5384423389013272,3.1345937789115363,-0.2769906204992498"
999999999,Flavien Berger,999999999,-2.0,"3.304792344753244,2.32247841687698,-3.792455265082896,0.6722506133359739,1.2259424049228365,3.994445841745292,0.3668138433765291,6.9040645075036,-0.2769906204992498"
9PM (Till I Come) - KCB Radio Mix,KCB,9PM (Till I Come),-2.0,"4.00088049610875,4.654613708668209,-1.885166074235825,0.558516370596353,0.014406554814912428,4.1170375299829995,1.6237401782493148,4.882188049847575,-0.2769906204992498"
A Blaze,Bill Laurance,Aftersun,-2.0,"2.771341611938744,3.983460902127876,-2.4653448073657587,2.284839697894171,0.05991187459086178,4.045525711844337,3.7396503069006237,5.928749832869417,-0.2769906204992498"
A Boat To An Island On The Wall,Ben Howard,A Boat To An Island On The Wall,-2.0,"3.1616714164371587,2.3900765412767258,-2.50433680039308,0.3909614594174471,1.613811188401248,4.193657335131566,1.3713453318893176,5.102415895891658,-0.2769906204992498"
A Chance Encounter,Spider Farmer,A Chance Encounter,0.0,"2.4981107487898537,3.6985830921575187,-2.679662499537207,0.5067266707774184,2.316823358455869E-5,3.1465199981011507,1.1946689394373196,3.2069917216490684,0.0"
